candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-034-01-eric-engstrom,Eric Engstrom,,American software engineers,,,,,https://en.wikipedia.org/wiki/Eric_Engstrom,unresearched,unverified_candidate,Wikipedia category: American software engineers
2,fe-034-02-kerry-davis,Kerry Davis,,Valve engineer,,,,,https://en.wikipedia.org/wiki/Kerry_Davis,unresearched,unverified_candidate,Curated: Valve engineer
3,fe-034-03-andrei-broder,Andrei Broder,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Andrei_Broder,unresearched,unverified_candidate,Wikipedia category: American computer scientists
4,fe-034-04-alfred-lutter,Alfred Lutter,,American software engineers,,,,,https://en.wikipedia.org/wiki/Alfred_Lutter,unresearched,unverified_candidate,Wikipedia category: American software engineers
5,fe-034-05-marcofalke,MarcoFalke,,Bitcoin contributor,,,,,https://en.wikipedia.org/wiki/MarcoFalke,unresearched,unverified_candidate,Curated: Bitcoin contributor
6,fe-034-06-joe-armstrong,Joe Armstrong,1950,Erlang creator,,,,,https://en.wikipedia.org/wiki/Joe_Armstrong,unresearched,unverified_candidate,Curated: Erlang creator
7,fe-034-07-peter-todd,Peter Todd,1980,Bitcoin contributor,,,,,https://en.wikipedia.org/wiki/Peter_Todd,unresearched,unverified_candidate,Curated: Bitcoin contributor
8,fe-034-08-h.-d.-moore,H. D. Moore,,American software engineers,,,,,https://en.wikipedia.org/wiki/H._D._Moore,unresearched,unverified_candidate,Wikipedia category: American software engineers
9,fe-034-09-shekhar-bhansali,Shekhar Bhansali,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Shekhar_Bhansali,unresearched,unverified_candidate,Wikipedia category: American computer scientists
10,fe-034-10-mike-cafarella,Mike Cafarella,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Mike_Cafarella,unresearched,unverified_candidate,Wikipedia category: American computer scientists
11,fe-034-11-krishna-bharat,Krishna Bharat,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Krishna_Bharat,unresearched,unverified_candidate,Wikipedia category: American computer scientists
12,fe-034-12-marc-tarpenning,Marc Tarpenning,1964,Tesla founder,,,,,https://en.wikipedia.org/wiki/Marc_Tarpenning,unresearched,unverified_candidate,Curated: Tesla founder
