candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-104-01-richard-garriott,Richard Garriott,1961,Founder: Ultima,,,,,https://en.wikipedia.org/wiki/Richard_Garriott,unresearched,unverified_candidate,40pct high-yield founder: Ultima
2,fe-104-02-toby-fox,Toby Fox,1991,Founder: Undertale,,,,,https://en.wikipedia.org/wiki/Toby_Fox,unresearched,unverified_candidate,40pct high-yield founder: Undertale
3,fe-104-03-eric-barone,Eric Barone,1987,Founder: Stardew Valley,,,,,https://en.wikipedia.org/wiki/ConcernedApe,unresearched,unverified_candidate,40pct high-yield founder: Stardew Valley
4,fe-104-04-concernedape,ConcernedApe,1987,Founder: Stardew,,,,,https://en.wikipedia.org/wiki/ConcernedApe,unresearched,unverified_candidate,40pct high-yield founder: Stardew
5,fe-104-05-edmund-mcmillen,Edmund McMillen,1980,Founder: Binding of Isaac,,,,,https://en.wikipedia.org/wiki/Edmund_McMillen,unresearched,unverified_candidate,40pct high-yield founder: Binding of Isaac
6,fe-104-06-jonathan-blow,Jonathan Blow,1971,Founder: Braid,,,,,https://en.wikipedia.org/wiki/Jonathan_Blow,unresearched,unverified_candidate,40pct high-yield founder: Braid
7,fe-104-07-phil-fish,Phil Fish,1984,Founder: Fez,,,,,https://en.wikipedia.org/wiki/Phil_Fish,unresearched,unverified_candidate,40pct high-yield founder: Fez
8,fe-104-08-clement-delangue,Clement Delangue,1988,Founder: Hugging Face,,,,,https://en.wikipedia.org/wiki/Cl%C3%A9ment_Delangue,unresearched,unverified_candidate,40pct high-yield founder: Hugging Face
9,fe-104-09-julien-chaumond,Julien Chaumond,1988,Founder: Hugging Face,,,,,https://en.wikipedia.org/wiki/Julien_Chaumond,unresearched,unverified_candidate,40pct high-yield founder: Hugging Face
10,fe-104-10-thomas-wolf,Thomas Wolf,1988,Founder: Hugging Face,,,,,https://en.wikipedia.org/wiki/Thomas_Wolf_(computer_scientist),unresearched,unverified_candidate,40pct high-yield founder: Hugging Face
11,fe-104-11-emad-mostaque,Emad Mostaque,1983,Founder: Stability AI,,,,,https://en.wikipedia.org/wiki/Emad_Mostaque,unresearched,unverified_candidate,40pct high-yield founder: Stability AI
12,fe-104-12-shane-legg,Shane Legg,1975,Founder: DeepMind,,,,,https://en.wikipedia.org/wiki/Shane_Legg,unresearched,unverified_candidate,40pct high-yield founder: DeepMind
