candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-w3-222-01-dare-obasanjo,Dare Obasanjo,1978,Founder/eng: Microsoft,,,,,https://en.wikipedia.org/wiki/Dare_Obasanjo,unresearched,unverified_candidate,Wave3 addition: Microsoft
2,fe-w3-222-02-anil-dash,Anil Dash,1975,Founder/eng: Glitch,,,,,https://en.wikipedia.org/wiki/Anil_Dash,unresearched,unverified_candidate,Wave3 addition: Glitch
3,fe-w3-222-03-gina-trapani,Gina Trapani,1975,Founder/eng: Lifehacker,,,,,https://en.wikipedia.org/wiki/Gina_Trapani,unresearched,unverified_candidate,Wave3 addition: Lifehacker
4,fe-w3-222-04-merlin-mann,Merlin Mann,1966,Founder/eng: Inbox Zero,,,,,https://en.wikipedia.org/wiki/Merlin_Mann,unresearched,unverified_candidate,Wave3 addition: Inbox Zero
5,fe-w3-222-05-leo-laporte,Leo Laporte,1956,Founder/eng: TWIT,,,,,https://en.wikipedia.org/wiki/Leo_Laporte,unresearched,unverified_candidate,Wave3 addition: TWIT
6,fe-w3-222-06-dave-winer,Dave Winer,1955,Founder/eng: RSS blogging,,,,,https://en.wikipedia.org/wiki/Dave_Winer,unresearched,unverified_candidate,Wave3 addition: RSS blogging
7,fe-w3-222-07-robert-scoble,Robert Scoble,1965,Founder/eng: tech blogger,,,,,https://en.wikipedia.org/wiki/Robert_Scoble,unresearched,unverified_candidate,Wave3 addition: tech blogger
8,fe-w3-222-08-om-malik,Om Malik,1966,Founder/eng: GigaOm,,,,,https://en.wikipedia.org/wiki/Om_Malik,unresearched,unverified_candidate,Wave3 addition: GigaOm
9,fe-w3-222-09-mike-arrington,Mike Arrington,1970,Founder/eng: TechCrunch,,,,,https://en.wikipedia.org/wiki/Michael_Arrington,unresearched,unverified_candidate,Wave3 addition: TechCrunch
10,fe-w3-222-10-michael-arrington,Michael Arrington,1970,Founder/eng: TechCrunch,,,,,https://en.wikipedia.org/wiki/Michael_Arrington,unresearched,unverified_candidate,Wave3 addition: TechCrunch
11,fe-w3-222-11-kara-swisher,Kara Swisher,1962,Founder/eng: Recode,,,,,https://en.wikipedia.org/wiki/Kara_Swisher,unresearched,unverified_candidate,Wave3 addition: Recode
12,fe-w3-222-12-walt-mossberg,Walt Mossberg,1947,Founder/eng: WSJ,,,,,https://en.wikipedia.org/wiki/Walt_Mossberg,unresearched,unverified_candidate,Wave3 addition: WSJ
