candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-036-01-kenneth-bowles,Kenneth Bowles,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Kenneth_Bowles,unresearched,unverified_candidate,Wikipedia category: American computer scientists
2,fe-036-02-tim-steele,Tim Steele,,Chrome engineer,,,,,https://en.wikipedia.org/wiki/Tim_Steele,unresearched,unverified_candidate,Curated: Chrome engineer
3,fe-036-03-duane-chase,Duane Chase,,American software engineers,,,,,https://en.wikipedia.org/wiki/Duane_Chase,unresearched,unverified_candidate,Wikipedia category: American software engineers
4,fe-036-04-adina-williams,Adina Williams,,OpenAI researcher,,,,,https://en.wikipedia.org/wiki/Adina_Williams,unresearched,unverified_candidate,Curated: OpenAI researcher
5,fe-036-05-forethought-technologies,Forethought Technologies,,American software engineers,,,,,https://en.wikipedia.org/wiki/Forethought_Technologies,unresearched,unverified_candidate,Wikipedia category: American software engineers
6,fe-036-06-tim-armstrong-(executive),Tim Armstrong (executive),,American technology company founders,,,,,https://en.wikipedia.org/wiki/Tim_Armstrong_(executive),unresearched,unverified_candidate,Wikipedia category: American technology company founders
7,fe-036-07-scott-marlette,Scott Marlette,,Facebook engineer,,,,,https://en.wikipedia.org/wiki/Scott_Marlette,unresearched,unverified_candidate,Curated: Facebook engineer
8,fe-036-08-david-applegate,David Applegate,,American computer scientists,,,,,https://en.wikipedia.org/wiki/David_Applegate,unresearched,unverified_candidate,Wikipedia category: American computer scientists
9,fe-036-09-randi-zuckerberg,Randi Zuckerberg,1982,Facebook marketing,,,,,https://en.wikipedia.org/wiki/Randi_Zuckerberg,unresearched,unverified_candidate,Curated: Facebook marketing
10,fe-036-10-blaise-agüera-y-arcas,Blaise Agüera y Arcas,,American software engineers,,,,,https://en.wikipedia.org/wiki/Blaise_Agüera_y_Arcas,unresearched,unverified_candidate,Wikipedia category: American software engineers
11,fe-036-11-carl-manneh,Carl Manneh,,Mojang CEO,,,,,https://en.wikipedia.org/wiki/Carl_Manneh,unresearched,unverified_candidate,Curated: Mojang CEO
12,fe-036-12-lucas-wang,Lucas Wang,,tech founder,,,,,https://en.wikipedia.org/wiki/Lucas_Wang,unresearched,unverified_candidate,Curated: tech founder
