candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-038-01-thomas-gleixner,Thomas Gleixner,,Linux kernel maintainer,,,,,https://en.wikipedia.org/wiki/Thomas_Gleixner,unresearched,unverified_candidate,Curated: Linux kernel maintainer
2,fe-038-02-sean-parent,Sean Parent,,C++ engineer,,,,,https://en.wikipedia.org/wiki/Sean_Parent,unresearched,unverified_candidate,Curated: C++ engineer
3,fe-038-03-mislav-marohnić,Mislav Marohnić,1986,GitHub engineer,,,,,https://en.wikipedia.org/wiki/Mislav_Marohnić,unresearched,unverified_candidate,Curated: GitHub engineer
4,fe-038-04-jacob-abraham,Jacob Abraham,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Jacob_Abraham,unresearched,unverified_candidate,Wikipedia category: American computer scientists
5,fe-038-05-kevin-cloud,Kevin Cloud,,id Software founder,,,,,https://en.wikipedia.org/wiki/Kevin_Cloud,unresearched,unverified_candidate,Curated: id Software founder
6,fe-038-06-gloria-bolotsky,Gloria Bolotsky,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Gloria_Bolotsky,unresearched,unverified_candidate,Wikipedia category: American computer scientists
7,fe-038-07-eric-costano,Eric Costano,,Slack founder,,,,,https://en.wikipedia.org/wiki/Eric_Costano,unresearched,unverified_candidate,Curated: Slack founder
8,fe-038-08-tracy-camp,Tracy Camp,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Tracy_Camp,unresearched,unverified_candidate,Wikipedia category: American computer scientists
9,fe-038-09-len-bass,Len Bass,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Len_Bass,unresearched,unverified_candidate,Wikipedia category: American computer scientists
10,fe-038-10-alexia-tsotsis,Alexia Tsotsis,,tech writer,,,,,https://en.wikipedia.org/wiki/Alexia_Tsotsis,unresearched,unverified_candidate,Curated: tech writer
11,fe-038-11-parisa-tabriz,Parisa Tabriz,1982,Chrome security,,,,,https://en.wikipedia.org/wiki/Parisa_Tabriz,unresearched,unverified_candidate,Curated: Chrome security
12,fe-038-12-brandon-keepers,Brandon Keepers,,GitHub engineer,,,,,https://en.wikipedia.org/wiki/Brandon_Keepers,unresearched,unverified_candidate,Curated: GitHub engineer
