candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-022-01-alexis-evans,Alexis Evans,,tech founder,,,,,https://en.wikipedia.org/wiki/Alexis_Evans,unresearched,unverified_candidate,Curated: tech founder
2,fe-022-02-alan-eustace,Alan Eustace,1954,Google VP,,,,,https://en.wikipedia.org/wiki/Alan_Eustace,unresearched,unverified_candidate,Curated: Google VP
3,fe-022-03-reid-hoffman,Reid Hoffman,1967,LinkedIn founder,,,,,https://en.wikipedia.org/wiki/Reid_Hoffman,unresearched,unverified_candidate,Curated: LinkedIn founder
4,fe-022-04-andrew-barto,Andrew Barto,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Andrew_Barto,unresearched,unverified_candidate,Wikipedia category: American computer scientists
5,fe-022-05-robin-walker,Robin Walker,,Valve engineer,,,,,https://en.wikipedia.org/wiki/Robin_Walker,unresearched,unverified_candidate,Curated: Valve engineer
6,fe-022-06-jason-mitchell,Jason Mitchell,,Valve engineer,,,,,https://en.wikipedia.org/wiki/Jason_Mitchell,unresearched,unverified_candidate,Curated: Valve engineer
7,fe-022-07-premal-shah,Premal Shah,,Kiva founder,,,,,https://en.wikipedia.org/wiki/Premal_Shah,unresearched,unverified_candidate,Curated: Kiva founder
8,fe-022-08-african-american-women-in-computer-science,African-American women in computer science,,American computer scientists,,,,,https://en.wikipedia.org/wiki/African-American_women_in_computer_science,unresearched,unverified_candidate,Wikipedia category: American computer scientists
9,fe-022-09-rajeev-alur,Rajeev Alur,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Rajeev_Alur,unresearched,unverified_candidate,Wikipedia category: American computer scientists
10,fe-022-10-greg-kroah-hartman,Greg Kroah-Hartman,1970,Linux kernel maintainer,,,,,https://en.wikipedia.org/wiki/Greg_Kroah-Hartman,unresearched,unverified_candidate,Curated: Linux kernel maintainer
11,fe-022-11-lee-daniel-crocker,Lee Daniel Crocker,,American software engineers,,,,,https://en.wikipedia.org/wiki/Lee_Daniel_Crocker,unresearched,unverified_candidate,Wikipedia category: American software engineers
12,fe-022-12-donald-bitzer,Donald Bitzer,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Donald_Bitzer,unresearched,unverified_candidate,Wikipedia category: American computer scientists
