candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-103-01-yu-suzuki,Yu Suzuki,1958,Founder: Sega,,,,,https://en.wikipedia.org/wiki/Yu_Suzuki,unresearched,unverified_candidate,40pct high-yield founder: Sega
2,fe-103-02-will-wright,Will Wright,1960,Founder: SimCity,,,,,https://en.wikipedia.org/wiki/Will_Wright_(game_designer),unresearched,unverified_candidate,40pct high-yield founder: SimCity
3,fe-103-03-american-mcgee,American McGee,1972,Founder: id/EA,,,,,https://en.wikipedia.org/wiki/American_McGee,unresearched,unverified_candidate,40pct high-yield founder: id/EA
4,fe-103-04-clifford-cliffyb-bleszinski,Clifford 'CliffyB' Bleszinski,1975,Founder: Gears,,,,,https://en.wikipedia.org/wiki/Cliff_Bleszinski,unresearched,unverified_candidate,40pct high-yield founder: Gears
5,fe-103-05-jade-raymond,Jade Raymond,1975,Founder: Ubisoft,,,,,https://en.wikipedia.org/wiki/Jade_Raymond,unresearched,unverified_candidate,40pct high-yield founder: Ubisoft
6,fe-103-06-kim-swift,Kim Swift,1983,Founder: Portal,,,,,https://en.wikipedia.org/wiki/Kim_Swift,unresearched,unverified_candidate,40pct high-yield founder: Portal
7,fe-103-07-jenova-chen,Jenova Chen,1981,Founder: thatgamecompany,,,,,https://en.wikipedia.org/wiki/Jenova_Chen,unresearched,unverified_candidate,40pct high-yield founder: thatgamecompany
8,fe-103-08-kellee-santiago,Kellee Santiago,1979,Founder: thatgamecompany,,,,,https://en.wikipedia.org/wiki/Kellee_Santiago,unresearched,unverified_candidate,40pct high-yield founder: thatgamecompany
9,fe-103-09-reggie-fils-aim,Reggie Fils-Aimé,1961,Founder: Nintendo,,,,,https://en.wikipedia.org/wiki/Reggie_Fils-Aim%C3%A9,unresearched,unverified_candidate,40pct high-yield founder: Nintendo
10,fe-103-10-trip-hawkins,Trip Hawkins,1953,Founder: EA,,,,,https://en.wikipedia.org/wiki/Trip_Hawkins,unresearched,unverified_candidate,40pct high-yield founder: EA
11,fe-103-11-ralph-baer,Ralph Baer,1922,Founder: Magnavox Odyssey,,,,,https://en.wikipedia.org/wiki/Ralph_H._Baer,unresearched,unverified_candidate,40pct high-yield founder: Magnavox Odyssey
12,fe-103-12-steve-russell,Steve Russell,1937,Founder: Spacewar,,,,,https://en.wikipedia.org/wiki/Steve_Russell,unresearched,unverified_candidate,40pct high-yield founder: Spacewar
