candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-004-01-luigi-mangione,Luigi Mangione,,American software engineers,,,,,https://en.wikipedia.org/wiki/Luigi_Mangione,unresearched,unverified_candidate,Wikipedia category: American software engineers
2,fe-004-02-chris-pinkham,Chris Pinkham,,AWS founder,,,,,https://en.wikipedia.org/wiki/Chris_Pinkham,unresearched,unverified_candidate,Curated: AWS founder
3,fe-004-03-jérôme-petazzoni,Jérôme Petazzoni,,Docker engineer,,,,,https://en.wikipedia.org/wiki/Jérôme_Petazzoni,unresearched,unverified_candidate,Curated: Docker engineer
4,fe-004-04-jim-jagielski,Jim Jagielski,,American software engineers,,,,,https://en.wikipedia.org/wiki/Jim_Jagielski,unresearched,unverified_candidate,Wikipedia category: American software engineers
5,fe-004-05-james-watters,James Watters,,tech engineer,,,,,https://en.wikipedia.org/wiki/James_Watters,unresearched,unverified_candidate,Curated: tech engineer
6,fe-004-06-sara-mauskopf,Sara Mauskopf,,tech founder,,,,,https://en.wikipedia.org/wiki/Sara_Mauskopf,unresearched,unverified_candidate,Curated: tech founder
7,fe-004-07-stephen-rothwell,Stephen Rothwell,,Linux kernel maintainer,,,,,https://en.wikipedia.org/wiki/Stephen_Rothwell,unresearched,unverified_candidate,Curated: Linux kernel maintainer
8,fe-004-08-alex-woodie,Alex Woodie,,tech writer,,,,,https://en.wikipedia.org/wiki/Alex_Woodie,unresearched,unverified_candidate,Curated: tech writer
9,fe-004-09-azer-bestavros,Azer Bestavros,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Azer_Bestavros,unresearched,unverified_candidate,Wikipedia category: American computer scientists
10,fe-004-10-david-crowe-(software-engineer),David Crowe (software engineer),,American software engineers,,,,,https://en.wikipedia.org/wiki/David_Crowe_(software_engineer),unresearched,unverified_candidate,Wikipedia category: American software engineers
11,fe-004-11-alexander-berg,Alexander Berg,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Alexander_Berg,unresearched,unverified_candidate,Wikipedia category: American computer scientists
12,fe-004-12-tara-astigarraga,Tara Astigarraga,,American software engineers,,,,,https://en.wikipedia.org/wiki/Tara_Astigarraga,unresearched,unverified_candidate,Wikipedia category: American software engineers
