candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-018-01-david-luan,David Luan,,AI researcher,,,,,https://en.wikipedia.org/wiki/David_Luan,unresearched,unverified_candidate,Curated: AI researcher
2,fe-018-02-sarah-perez,Sarah Perez,,tech writer,,,,,https://en.wikipedia.org/wiki/Sarah_Perez,unresearched,unverified_candidate,Curated: tech writer
3,fe-018-03-veda-hlubinka-cook,Veda Hlubinka-Cook,,American software engineers,,,,,https://en.wikipedia.org/wiki/Veda_Hlubinka-Cook,unresearched,unverified_candidate,Wikipedia category: American software engineers
4,fe-018-04-madeleine-bates,Madeleine Bates,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Madeleine_Bates,unresearched,unverified_candidate,Wikipedia category: American computer scientists
5,fe-018-05-rony-abovitz,Rony Abovitz,,American technology company founders,,,,,https://en.wikipedia.org/wiki/Rony_Abovitz,unresearched,unverified_candidate,Wikipedia category: American technology company founders
6,fe-018-06-david-byttow,David Byttow,,American software engineers,,,,,https://en.wikipedia.org/wiki/David_Byttow,unresearched,unverified_candidate,Wikipedia category: American software engineers
7,fe-018-07-chris-jones,Chris Jones,,Microsoft VP,,,,,https://en.wikipedia.org/wiki/Chris_Jones,unresearched,unverified_candidate,Curated: Microsoft VP
8,fe-018-08-forman-s.-acton,Forman S. Acton,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Forman_S._Acton,unresearched,unverified_candidate,Wikipedia category: American computer scientists
9,fe-018-09-elizabeth-belding,Elizabeth Belding,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Elizabeth_Belding,unresearched,unverified_candidate,Wikipedia category: American computer scientists
10,fe-018-10-jeferson-nunez,Jeferson Nunez,,tech founder,,,,,https://en.wikipedia.org/wiki/Jeferson_Nunez,unresearched,unverified_candidate,Curated: tech founder
11,fe-018-11-jacob-menick,Jacob Menick,,OpenAI researcher,,,,,https://en.wikipedia.org/wiki/Jacob_Menick,unresearched,unverified_candidate,Curated: OpenAI researcher
12,fe-018-12-max-metchett,Max Metchett,,tech founder,,,,,https://en.wikipedia.org/wiki/Max_Metchett,unresearched,unverified_candidate,Curated: tech founder
