candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-068-01-boris-aronov,Boris Aronov,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Boris_Aronov,unresearched,unverified_candidate,Wikipedia category: American computer scientists
2,fe-068-02-emily-best,Emily Best,,American technology company founders,,,,,https://en.wikipedia.org/wiki/Emily_Best,unresearched,unverified_candidate,Wikipedia category: American technology company founders
3,fe-068-03-greg-fitzgerald,Greg Fitzgerald,,Solana engineer,,,,,https://en.wikipedia.org/wiki/Greg_Fitzgerald,unresearched,unverified_candidate,Curated: Solana engineer
4,fe-068-04-elena-silenok,Elena Silenok,,tech founder,,,,,https://en.wikipedia.org/wiki/Elena_Silenok,unresearched,unverified_candidate,Curated: tech founder
5,fe-068-05-david-j.-brown-(computer-scientist),David J. Brown (computer scientist),,American computer scientists,,,,,https://en.wikipedia.org/wiki/David_J._Brown_(computer_scientist),unresearched,unverified_candidate,Wikipedia category: American computer scientists
6,fe-068-06-matt-flannery,Matt Flannery,,Kiva founder,,,,,https://en.wikipedia.org/wiki/Matt_Flannery,unresearched,unverified_candidate,Curated: Kiva founder
7,fe-068-07-robert-kahn-(computer-scientist),Robert Kahn (computer scientist),,American software engineers,,,,,https://en.wikipedia.org/wiki/Robert_Kahn_(computer_scientist),unresearched,unverified_candidate,Wikipedia category: American software engineers
8,fe-068-08-mike-little,Mike Little,,WordPress founder,,,,,https://en.wikipedia.org/wiki/Mike_Little,unresearched,unverified_candidate,Curated: WordPress founder
9,fe-068-09-mary-kenneth-keller,Mary Kenneth Keller,,American software engineers,,,,,https://en.wikipedia.org/wiki/Mary_Kenneth_Keller,unresearched,unverified_candidate,Wikipedia category: American software engineers
10,fe-068-10-pavel-durov,Pavel Durov,1984,Telegram founder,,,,,https://en.wikipedia.org/wiki/Pavel_Durov,unresearched,unverified_candidate,Curated: Telegram founder
11,fe-068-11-ravindra-k.-ahuja,Ravindra K. Ahuja,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Ravindra_K._Ahuja,unresearched,unverified_candidate,Wikipedia category: American computer scientists
12,fe-068-12-forest-baskett,Forest Baskett,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Forest_Baskett,unresearched,unverified_candidate,Wikipedia category: American computer scientists
