candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-001-01-bert-belder,Bert Belder,,Node.js contributor,,,,,https://en.wikipedia.org/wiki/Bert_Belder,unresearched,unverified_candidate,Curated: Node.js contributor
2,fe-001-02-cristina-cordova,Cristina Cordova,,Stripe VP,,,,,https://en.wikipedia.org/wiki/Cristina_Cordova,unresearched,unverified_candidate,Curated: Stripe VP
3,fe-001-03-david-f.-bacon,David F. Bacon,,American computer scientists,,,,,https://en.wikipedia.org/wiki/David_F._Bacon,unresearched,unverified_candidate,Wikipedia category: American computer scientists
4,fe-001-04-darren-fisher,Darren Fisher,,Google engineer,,,,,https://en.wikipedia.org/wiki/Darren_Fisher,unresearched,unverified_candidate,Curated: Google engineer
5,fe-001-05-jose-valim,Jose Valim,1985,Elixir creator,,,,,https://en.wikipedia.org/wiki/Jose_Valim,unresearched,unverified_candidate,Curated: Elixir creator
6,fe-001-06-rob-ellis,Rob Ellis,,PhoneGap founder,,,,,https://en.wikipedia.org/wiki/Rob_Ellis,unresearched,unverified_candidate,Curated: PhoneGap founder
7,fe-001-07-katie-bouman,Katie Bouman,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Katie_Bouman,unresearched,unverified_candidate,Wikipedia category: American computer scientists
8,fe-001-08-m.-brian-blake,M. Brian Blake,,American computer scientists,,,,,https://en.wikipedia.org/wiki/M._Brian_Blake,unresearched,unverified_candidate,Wikipedia category: American computer scientists
9,fe-001-09-anastasia-ailamaki,Anastasia Ailamaki,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Anastasia_Ailamaki,unresearched,unverified_candidate,Wikipedia category: American computer scientists
10,fe-001-10-daniela-amodei,Daniela Amodei,1986,Anthropic founder,,,,,https://en.wikipedia.org/wiki/Daniela_Amodei,unresearched,unverified_candidate,Curated: Anthropic founder
11,fe-001-11-dean-allemang,Dean Allemang,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Dean_Allemang,unresearched,unverified_candidate,Wikipedia category: American computer scientists
12,fe-001-12-daniel-krugler,Daniel Krugler,,C++ library maintainer,,,,,https://en.wikipedia.org/wiki/Daniel_Krugler,unresearched,unverified_candidate,Curated: C++ library maintainer
