candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-105-01-adam-mosseri,Adam Mosseri,1983,Founder: Instagram,,,,,https://en.wikipedia.org/wiki/Adam_Mosseri,unresearched,unverified_candidate,40pct high-yield founder: Instagram
2,fe-105-02-fidji-simo,Fidji Simo,1985,Founder: OpenAI/Instacart,,,,,https://en.wikipedia.org/wiki/Fidji_Simo,unresearched,unverified_candidate,40pct high-yield founder: OpenAI/Instacart
3,fe-105-03-tikhon-bernstam,Tikhon Bernstam,1985,Founder: Scribd,,,,,https://en.wikipedia.org/wiki/Tikhon_Bernstam,unresearched,unverified_candidate,40pct high-yield founder: Scribd
4,fe-105-04-alex-karp,Alex Karp,1967,Founder: Palantir,,,,,https://en.wikipedia.org/wiki/Alex_Karp,unresearched,unverified_candidate,40pct high-yield founder: Palantir
5,fe-105-05-jay-adelson,Jay Adelson,1970,Founder: Digg,,,,,https://en.wikipedia.org/wiki/Jay_Adelson,unresearched,unverified_candidate,40pct high-yield founder: Digg
6,fe-105-06-mackenzie-scott,MacKenzie Scott,1970,Founder: Amazon,,,,,https://en.wikipedia.org/wiki/MacKenzie_Scott,unresearched,unverified_candidate,40pct high-yield founder: Amazon
7,fe-105-07-andy-jassy,Andy Jassy,1968,Founder: AWS,,,,,https://en.wikipedia.org/wiki/Andy_Jassy,unresearched,unverified_candidate,40pct high-yield founder: AWS
8,fe-105-08-curtis-priem,Curtis Priem,1960,Founder: NVIDIA,,,,,https://en.wikipedia.org/wiki/Curtis_Priem,unresearched,unverified_candidate,40pct high-yield founder: NVIDIA
9,fe-105-09-chris-malachowsky,Chris Malachowsky,1959,Founder: NVIDIA,,,,,https://en.wikipedia.org/wiki/Chris_Malachowsky,unresearched,unverified_candidate,40pct high-yield founder: NVIDIA
10,fe-105-10-pat-gelsinger,Pat Gelsinger,1961,Founder: Intel,,,,,https://en.wikipedia.org/wiki/Pat_Gelsinger,unresearched,unverified_candidate,40pct high-yield founder: Intel
11,fe-105-11-tim-cook,Tim Cook,1960,Founder: Apple,,,,,https://en.wikipedia.org/wiki/Tim_Cook,unresearched,unverified_candidate,40pct high-yield founder: Apple
12,fe-105-12-jony-ive,Jony Ive,1967,Founder: Apple,,,,,https://en.wikipedia.org/wiki/Jony_Ive,unresearched,unverified_candidate,40pct high-yield founder: Apple
