candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1,fe-016-01-per-brinch-hansen,Per Brinch Hansen,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Per_Brinch_Hansen,unresearched,unverified_candidate,Wikipedia category: American computer scientists
2,fe-016-02-robert-adamson-(software-developer),Robert Adamson (software developer),,American software engineers,,,,,https://en.wikipedia.org/wiki/Robert_Adamson_(software_developer),unresearched,unverified_candidate,Wikipedia category: American software engineers
3,fe-016-03-winifred-asprey,Winifred Asprey,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Winifred_Asprey,unresearched,unverified_candidate,Wikipedia category: American computer scientists
4,fe-016-04-yoshua-bengio,Yoshua Bengio,1964,AI researcher,,,,,https://en.wikipedia.org/wiki/Yoshua_Bengio,unresearched,unverified_candidate,Curated: AI researcher
5,fe-016-05-steve-dorner,Steve Dorner,,American software engineers,,,,,https://en.wikipedia.org/wiki/Steve_Dorner,unresearched,unverified_candidate,Wikipedia category: American software engineers
6,fe-016-06-peter-brusilovsky,Peter Brusilovsky,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Peter_Brusilovsky,unresearched,unverified_candidate,Wikipedia category: American computer scientists
7,fe-016-07-ishfaq-ahmad-(computer-scientist),Ishfaq Ahmad (computer scientist),,American computer scientists,,,,,https://en.wikipedia.org/wiki/Ishfaq_Ahmad_(computer_scientist),unresearched,unverified_candidate,Wikipedia category: American computer scientists
8,fe-016-08-chris-larsen,Chris Larsen,1960,Ripple founder,,,,,https://en.wikipedia.org/wiki/Chris_Larsen,unresearched,unverified_candidate,Curated: Ripple founder
9,fe-016-09-donald-firesmith,Donald Firesmith,,American software engineers,,,,,https://en.wikipedia.org/wiki/Donald_Firesmith,unresearched,unverified_candidate,Wikipedia category: American software engineers
10,fe-016-10-arthur-britto,Arthur Britto,,Ripple founder,,,,,https://en.wikipedia.org/wiki/Arthur_Britto,unresearched,unverified_candidate,Curated: Ripple founder
11,fe-016-11-ime-archibong,Ime Archibong,,American computer scientists,,,,,https://en.wikipedia.org/wiki/Ime_Archibong,unresearched,unverified_candidate,Wikipedia category: American computer scientists
12,fe-016-12-sam-gross,Sam Gross,,PyTorch contributor,,,,,https://en.wikipedia.org/wiki/Sam_Gross,unresearched,unverified_candidate,Curated: PyTorch contributor
