candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
98,candidate-0098-rutger-hauer,Rutger Hauer,1944,ACTOR,Netherlands,M,60,75.13,https://en.wikipedia.org/?curid=37500,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2,candidate-0002-sylvester-stallone,Sylvester Stallone,1946,ACTOR,United States,M,107,89.20,https://en.wikipedia.org/?curid=61404,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
159,candidate-0159-anna-netrebko,Anna Netrebko,1971,SINGER,Russia,F,161,71.96,https://en.wikipedia.org/?curid=2293506,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
80,candidate-0080-roberto-benigni,Roberto Benigni,1952,ACTOR,Italy,M,77,75.75,https://en.wikipedia.org/?curid=46344,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
37,candidate-0037-kevin-costner,Kevin Costner,1955,ACTOR,United States,M,102,77.79,https://en.wikipedia.org/?curid=144152,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
23,candidate-0023-pedro-almodóvar,Pedro Almodóvar,1949,FILM DIRECTOR,Spain,M,81,78.76,https://en.wikipedia.org/?curid=5195275,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
290,candidate-0290-hernán-crespo,Hernán Crespo,1975,SOCCER PLAYER,Argentina,M,75,69.25,https://en.wikipedia.org/?curid=346840,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
281,candidate-0281-ivica-osim,Ivica Osim,1941,SOCCER PLAYER,Bosnia and Herzegovina,M,50,69.45,https://en.wikipedia.org/?curid=1748529,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
21,candidate-0021-steven-seagal,Steven Seagal,1952,ACTOR,United States,M,122,78.84,https://en.wikipedia.org/?curid=67404,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
108,candidate-0108-ben-kingsley,Ben Kingsley,1943,ACTOR,United Kingdom,M,78,74.94,https://en.wikipedia.org/?curid=168480,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
210,candidate-0210-olga-tokarczuk,Olga Tokarczuk,1962,WRITER,Poland,F,82,70.79,https://en.wikipedia.org/?curid=3268050,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
176,candidate-0176-dave-murray,Dave Murray,1956,MUSICIAN,United Kingdom,M,40,71.51,https://en.wikipedia.org/?curid=42870516,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
