candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
278,candidate-0278-carlos-queiroz,Carlos Queiroz,1953,SOCCER PLAYER,Mozambique,M,47,69.51,https://en.wikipedia.org/?curid=779591,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
71,candidate-0071-steve-ballmer,Steve Ballmer,1956,BUSINESSPERSON,United States,M,58,76.00,https://en.wikipedia.org/?curid=29656,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
205,candidate-0205-makoto-kobayashi,Makoto Kobayashi,1944,PHYSICIST,Japan,M,62,70.90,https://en.wikipedia.org/?curid=10899099,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
127,candidate-0127-jo-nesbø,Jo Nesbø,1960,WRITER,Norway,M,52,73.33,https://en.wikipedia.org/?curid=901730,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
132,candidate-0132-ludovico-einaudi,Ludovico Einaudi,1955,MUSICIAN,Italy,M,45,73.11,https://en.wikipedia.org/?curid=569555,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
230,candidate-0230-rudi-völler,Rudi Völler,1960,SOCCER PLAYER,Germany,M,55,70.51,https://en.wikipedia.org/?curid=354084,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
227,candidate-0227-cha-bum-kun,Cha Bum-kun,1953,SOCCER PLAYER,South Korea,M,35,70.61,https://en.wikipedia.org/?curid=1060880,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
243,candidate-0243-john-woo,John Woo,1946,FILM DIRECTOR,China,M,44,70.23,https://en.wikipedia.org/?curid=15571,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
106,candidate-0106-tim-berners-lee,Tim Berners-Lee,1955,COMPUTER SCIENTIST,United Kingdom,M,140,75.05,https://en.wikipedia.org/?curid=30034,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
211,candidate-0211-nick-mason,Nick Mason,1944,MUSICIAN,United Kingdom,M,48,70.76,https://en.wikipedia.org/?curid=268284,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
7,candidate-0007-anni-frid-lyngstad,Anni-Frid Lyngstad,1945,SINGER,Norway,F,63,82.46,https://en.wikipedia.org/?curid=180568,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
201,candidate-0201-mike-oldfield,Mike Oldfield,1953,MUSICIAN,United Kingdom,M,53,70.96,https://en.wikipedia.org/?curid=20032,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
