candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
387,candidate-0387-víctor-jara,Víctor Jara,1932,SINGER,Chile,M,49,72.01,https://en.wikipedia.org/?curid=88401,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
598,candidate-0598-gene-simmons,Gene Simmons,1949,MUSICIAN,Israel,M,44,69.24,https://en.wikipedia.org/?curid=142241,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
447,candidate-0447-john-e-walker,John E. Walker,1941,CHEMIST,United Kingdom,M,55,71.02,https://en.wikipedia.org/?curid=1890999,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2,candidate-0002-sylvester-stallone,Sylvester Stallone,1946,ACTOR,United States,M,107,89.20,https://en.wikipedia.org/?curid=61404,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
168,candidate-0168-diane-keaton,Diane Keaton,1946,ACTOR,United States,F,82,76.49,https://en.wikipedia.org/?curid=202664,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
252,candidate-0252-simon-van-der-meer,Simon van der Meer,1925,PHYSICIST,Netherlands,M,72,74.74,https://en.wikipedia.org/?curid=751419,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
342,candidate-0342-éric-rohmer,Éric Rohmer,1920,FILM DIRECTOR,France,M,52,72.81,https://en.wikipedia.org/?curid=1217146,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
575,candidate-0575-serge-haroche,Serge Haroche,1944,PHYSICIST,Morocco,M,64,69.50,https://en.wikipedia.org/?curid=14661857,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
346,candidate-0346-niki-de-saint-phalle,Niki de Saint Phalle,1930,PAINTER,France,F,45,72.70,https://en.wikipedia.org/?curid=351248,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
139,candidate-0139-joseph-hooton-taylor-jr,Joseph Hooton Taylor Jr.,1941,ASTRONOMER,United States,M,66,77.51,https://en.wikipedia.org/?curid=499509,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
164,candidate-0164-herta-müller,Herta Müller,1953,WRITER,Romania,F,107,76.59,https://en.wikipedia.org/?curid=6151067,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
600,candidate-0600-juan-alberto-schiaffino,Juan Alberto Schiaffino,1925,SOCCER PLAYER,Uruguay,M,44,69.24,https://en.wikipedia.org/?curid=3195344,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
