candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
435,candidate-0435-wolfgang-petersen,Wolfgang Petersen,1941,FILM DIRECTOR,Germany,M,51,71.17,https://en.wikipedia.org/?curid=33230,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
451,candidate-0451-robert-palmer,Robert Palmer,1949,MUSICIAN,United Kingdom,M,30,70.93,https://en.wikipedia.org/?curid=327602,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
115,candidate-0115-sergio-leone,Sergio Leone,1929,FILM DIRECTOR,Italy,M,76,78.14,https://en.wikipedia.org/?curid=38772,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
203,candidate-0203-jay-z,Jay-Z,1969,SINGER,United States,M,77,75.88,https://en.wikipedia.org/?curid=162870,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
366,candidate-0366-günter-blobel,Günter Blobel,1936,BIOLOGIST,Poland,M,58,72.27,https://en.wikipedia.org/?curid=243903,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
249,candidate-0249-tinto-brass,Tinto Brass,1933,FILM DIRECTOR,Italy,M,42,74.81,https://en.wikipedia.org/?curid=920988,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
296,candidate-0296-paul-j-crutzen,Paul J. Crutzen,1933,CHEMIST,Netherlands,M,62,73.45,https://en.wikipedia.org/?curid=1077414,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
506,candidate-0506-liliane-bettencourt,Liliane Bettencourt,1922,BUSINESSPERSON,France,F,38,70.28,https://en.wikipedia.org/?curid=684923,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
485,candidate-0485-helmut-marko,Helmut Marko,1943,RACING DRIVER,Austria,M,30,70.49,https://en.wikipedia.org/?curid=1233840,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
382,candidate-0382-billy-wright,Billy Wright,1924,SOCCER PLAYER,United Kingdom,M,37,72.03,https://en.wikipedia.org/?curid=192223,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
253,candidate-0253-riccardo-giacconi,Riccardo Giacconi,1931,ASTRONOMER,Italy,M,76,74.70,https://en.wikipedia.org/?curid=101136,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
248,candidate-0248-isao-takahata,Isao Takahata,1935,FILM DIRECTOR,Japan,M,54,74.87,https://en.wikipedia.org/?curid=215912,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
