candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
321,candidate-0321-morrissey,Morrissey,1959,SINGER,United Kingdom,M,50,73.10,https://en.wikipedia.org/?curid=39912374,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
60,candidate-0060-marvin-gaye,Marvin Gaye,1939,SINGER,United States,M,71,80.56,https://en.wikipedia.org/?curid=147995,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
357,candidate-0357-boris-vian,Boris Vian,1920,WRITER,France,M,57,72.51,https://en.wikipedia.org/?curid=82413,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
334,candidate-0334-michael-levitt,Michael Levitt,1947,CHEMIST,South Africa,M,57,72.94,https://en.wikipedia.org/?curid=4421469,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
149,candidate-0149-richard-chamberlain,Richard Chamberlain,1934,ACTOR,United States,M,54,77.12,https://en.wikipedia.org/?curid=320723,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
515,candidate-0515-tony-adams,Tony Adams,1966,SOCCER PLAYER,United Kingdom,M,46,70.14,https://en.wikipedia.org/?curid=88261,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
52,candidate-0052-jack-nicholson,Jack Nicholson,1937,ACTOR,United States,M,112,80.94,https://en.wikipedia.org/?curid=18617829,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
542,candidate-0542-geoffrey-hinton,Geoffrey Hinton,1947,COMPUTER SCIENTIST,United Kingdom,M,56,69.89,https://en.wikipedia.org/?curid=507174,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
26,candidate-0026-richard-harris,Richard Harris,1930,ACTOR,Ireland,M,66,82.51,https://en.wikipedia.org/?curid=138483,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
304,candidate-0304-aga-khan-iv,Aga Khan IV,1936,BUSINESSPERSON,Switzerland,M,45,73.31,https://en.wikipedia.org/?curid=505542,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
59,candidate-0059-elizabeth-taylor,Elizabeth Taylor,1932,ACTOR,United Kingdom,F,114,80.56,https://en.wikipedia.org/?curid=42357,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
492,candidate-0492-frank-farian,Frank Farian,1941,MUSICIAN,Germany,M,33,70.40,https://en.wikipedia.org/?curid=637882,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
