candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
73,candidate-0073-adriano-celentano,Adriano Celentano,1938,SINGER,Italy,M,78,79.87,https://en.wikipedia.org/?curid=372898,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
241,candidate-0241-tim-berners-lee,Tim Berners-Lee,1955,COMPUTER SCIENTIST,United Kingdom,M,140,75.05,https://en.wikipedia.org/?curid=30034,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
567,candidate-0567-pierre-gilles-de-gennes,Pierre-Gilles de Gennes,1932,PHYSICIST,France,M,62,69.57,https://en.wikipedia.org/?curid=575754,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
362,candidate-0362-isamu-akasaki,Isamu Akasaki,1929,PHYSICIST,Japan,M,70,72.34,https://en.wikipedia.org/?curid=8784032,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
245,candidate-0245-amos-oz,Amos Oz,1939,WRITER,Israel,M,53,74.93,https://en.wikipedia.org/?curid=330857,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
68,candidate-0068-leonard-cohen,Leonard Cohen,1934,MUSICIAN,Canada,M,109,80.10,https://en.wikipedia.org/?curid=19965375,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
255,candidate-0255-just-fontaine,Just Fontaine,1933,SOCCER PLAYER,Morocco,M,57,74.56,https://en.wikipedia.org/?curid=615834,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
409,candidate-0409-klaus-von-klitzing,Klaus von Klitzing,1943,PHYSICIST,Poland,M,68,71.64,https://en.wikipedia.org/?curid=670471,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
419,candidate-0419-charlie-watts,Charlie Watts,1941,MUSICIAN,United Kingdom,M,53,71.44,https://en.wikipedia.org/?curid=234297,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
64,candidate-0064-günter-grass,Günter Grass,1927,WRITER,Poland,M,113,80.42,https://en.wikipedia.org/?curid=23473348,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
94,candidate-0094-james-dean,James Dean,1931,ACTOR,United States,M,90,78.85,https://en.wikipedia.org/?curid=18622157,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
25,candidate-0025-david-lynch,David Lynch,1946,FILM DIRECTOR,United States,M,85,82.53,https://en.wikipedia.org/?curid=7891,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
