candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
262,candidate-0262-gunnar-nordahl,Gunnar Nordahl,1921,SOCCER PLAYER,Sweden,M,50,74.23,https://en.wikipedia.org/?curid=1108287,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
544,candidate-0544-rik-van-looy,Rik Van Looy,1933,CYCLIST,Belgium,M,29,69.87,https://en.wikipedia.org/?curid=1867178,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
317,candidate-0317-manfred-eigen,Manfred Eigen,1927,CHEMIST,Germany,M,65,73.15,https://en.wikipedia.org/?curid=287077,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
56,candidate-0056-dustin-hoffman,Dustin Hoffman,1937,ACTOR,United States,M,93,80.69,https://en.wikipedia.org/?curid=42148,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1,candidate-0001-al-pacino,Al Pacino,1940,ACTOR,United States,M,122,89.27,https://en.wikipedia.org/?curid=41906,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
216,candidate-0216-j-m-coetzee,J. M. Coetzee,1940,WRITER,South Africa,M,94,75.60,https://en.wikipedia.org/?curid=333250,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
325,candidate-0325-françois-jacob,François Jacob,1920,BIOLOGIST,France,M,59,73.09,https://en.wikipedia.org/?curid=222978,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
223,candidate-0223-peter-higgs,Peter Higgs,1929,PHYSICIST,United Kingdom,M,87,75.42,https://en.wikipedia.org/?curid=339050,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
564,candidate-0564-albert-speer,Albert Speer,1934,ARCHITECT,Germany,M,26,69.62,https://en.wikipedia.org/?curid=1607695,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
140,candidate-0140-andrea-bocelli,Andrea Bocelli,1958,SINGER,Italy,M,91,77.51,https://en.wikipedia.org/?curid=451281,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
351,candidate-0351-nigel-mansell,Nigel Mansell,1953,RACING DRIVER,United Kingdom,M,52,72.62,https://en.wikipedia.org/?curid=228615,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
181,candidate-0181-bill-paxton,Bill Paxton,1955,ACTOR,United States,M,63,76.24,https://en.wikipedia.org/?curid=303960,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
