candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
66,candidate-0066-charles-bukowski,Charles Bukowski,1920,WRITER,Germany,M,77,80.23,https://en.wikipedia.org/?curid=59600,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
202,candidate-0202-francisco-gento,Francisco Gento,1933,SOCCER PLAYER,Spain,M,50,75.90,https://en.wikipedia.org/?curid=78941,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
80,candidate-0080-christopher-lee,Christopher Lee,1922,ACTOR,United Kingdom,M,104,79.50,https://en.wikipedia.org/?curid=53494,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
251,candidate-0251-frank-gehry,Frank Gehry,1929,ARCHITECT,Canada,M,70,74.75,https://en.wikipedia.org/?curid=53404,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
392,candidate-0392-alan-parker,Alan Parker,1944,FILM DIRECTOR,United Kingdom,M,57,71.91,https://en.wikipedia.org/?curid=343137,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
126,candidate-0126-francis-ford-coppola,Francis Ford Coppola,1939,FILM DIRECTOR,United States,M,90,77.90,https://en.wikipedia.org/?curid=10576,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
335,candidate-0335-roger-guillemin,Roger Guillemin,1924,BIOLOGIST,France,M,56,72.93,https://en.wikipedia.org/?curid=1536760,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
171,candidate-0171-beyoncé,Beyoncé,1981,SINGER,United States,F,150,76.38,https://en.wikipedia.org/?curid=83688,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
360,candidate-0360-anatoly-dyatlov,Anatoly Dyatlov,1931,ENGINEER,Russia,F,31,72.47,https://en.wikipedia.org/?curid=6833805,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
201,candidate-0201-emil-zátopek,Emil Zátopek,1922,ATHLETE,Czechia,M,55,75.90,https://en.wikipedia.org/?curid=483294,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
244,candidate-0244-albert-fert,Albert Fert,1938,PHYSICIST,France,M,73,74.95,https://en.wikipedia.org/?curid=1810816,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
536,candidate-0536-jacques-piccard,Jacques Piccard,1922,INVENTOR,Belgium,M,38,69.96,https://en.wikipedia.org/?curid=961466,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
