candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
521,candidate-0521-peter-zumthor,Peter Zumthor,1943,ARCHITECT,Switzerland,M,41,70.10,https://en.wikipedia.org/?curid=1021012,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
78,candidate-0078-terence-hill,Terence Hill,1939,ACTOR,Italy,M,58,79.59,https://en.wikipedia.org/?curid=30278,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
50,candidate-0050-claudia-cardinale,Claudia Cardinale,1938,ACTOR,Tunisia,F,71,80.94,https://en.wikipedia.org/?curid=235307,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
462,candidate-0462-álvaro-siza-vieira,Álvaro Siza Vieira,1933,ARCHITECT,Portugal,M,40,70.83,https://en.wikipedia.org/?curid=717028,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
314,candidate-0314-maurice-béjart,Maurice Béjart,1927,DANCER,France,M,53,73.16,https://en.wikipedia.org/?curid=477184,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
563,candidate-0563-jorge-jesus,Jorge Jesus,1954,SOCCER PLAYER,Portugal,M,30,69.64,https://en.wikipedia.org/?curid=13322638,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
318,candidate-0318-jean-jacques-annaud,Jean-Jacques Annaud,1943,FILM DIRECTOR,France,M,53,73.14,https://en.wikipedia.org/?curid=445843,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
327,candidate-0327-michael-haneke,Michael Haneke,1942,FILM DIRECTOR,Germany,M,58,73.07,https://en.wikipedia.org/?curid=1049105,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
412,candidate-0412-rod-laver,Rod Laver,1938,TENNIS PLAYER,Australia,M,56,71.59,https://en.wikipedia.org/?curid=221421,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
475,candidate-0475-graham-hill,Graham Hill,1929,RACING DRIVER,United Kingdom,M,51,70.66,https://en.wikipedia.org/?curid=246186,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
491,candidate-0491-lorin-maazel,Lorin Maazel,1930,CONDUCTOR,France,M,39,70.44,https://en.wikipedia.org/?curid=318440,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
12,candidate-0012-brigitte-bardot,Brigitte Bardot,1934,ACTOR,France,F,119,84.12,https://en.wikipedia.org/?curid=3845,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
