candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
276,candidate-0276-roger-vadim,Roger Vadim,1928,FILM DIRECTOR,France,M,49,73.96,https://en.wikipedia.org/?curid=88915,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
199,candidate-0199-jane-birkin,Jane Birkin,1946,ACTOR,United Kingdom,F,57,75.97,https://en.wikipedia.org/?curid=84783,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
266,candidate-0266-ram-narayan,Ram Narayan,1927,MUSICIAN,India,M,78,74.13,https://en.wikipedia.org/?curid=17130499,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
593,candidate-0593-carlos-reutemann,Carlos Reutemann,1942,RACING DRIVER,Argentina,M,37,69.28,https://en.wikipedia.org/?curid=7859379,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
30,candidate-0030-kurt-vonnegut,Kurt Vonnegut,1922,WRITER,United States,M,83,82.15,https://en.wikipedia.org/?curid=16861,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
322,candidate-0322-françoise-barré-sinoussi,Françoise Barré-Sinoussi,1947,BIOLOGIST,France,F,74,73.09,https://en.wikipedia.org/?curid=19632164,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
423,candidate-0423-jim-clark,Jim Clark,1936,RACING DRIVER,United Kingdom,M,52,71.32,https://en.wikipedia.org/?curid=181892,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
41,candidate-0041-amitabh-bachchan,Amitabh Bachchan,1942,ACTOR,India,M,113,81.47,https://en.wikipedia.org/?curid=1828,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
381,candidate-0381-johnny-hallyday,Johnny Hallyday,1943,SINGER,France,M,69,72.03,https://en.wikipedia.org/?curid=106358,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
121,candidate-0121-ed-asner,Ed Asner,1929,ACTOR,United States,M,79,78.02,https://en.wikipedia.org/?curid=594844,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
538,candidate-0538-gérard-mourou,Gérard Mourou,1944,PHYSICIST,France,M,56,69.96,https://en.wikipedia.org/?curid=2142322,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
191,candidate-0191-ben-roy-mottelson,Ben Roy Mottelson,1926,PHYSICIST,United States,M,65,76.12,https://en.wikipedia.org/?curid=396657,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
