candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
91,candidate-0091-wisława-szymborska,Wisława Szymborska,1923,WRITER,Poland,F,101,78.89,https://en.wikipedia.org/?curid=33290,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
194,candidate-0194-jeffrey-epstein,Jeffrey Epstein,1953,BUSINESSPERSON,United States,M,51,76.09,https://en.wikipedia.org/?curid=6253522,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
17,candidate-0017-sophia-loren,Sophia Loren,1934,ACTOR,Italy,F,100,83.26,https://en.wikipedia.org/?curid=44463,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
345,candidate-0345-bobby-farrell,Bobby Farrell,1949,DANCER,Aruba,M,42,72.73,https://en.wikipedia.org/?curid=637896,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
397,candidate-0397-marie-fredriksson,Marie Fredriksson,1958,SINGER,Sweden,F,47,71.81,https://en.wikipedia.org/?curid=562206,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
468,candidate-0468-bong-joon-ho,Bong Joon-ho,1969,FILM DIRECTOR,South Korea,M,56,70.72,https://en.wikipedia.org/?curid=3590825,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
76,candidate-0076-pier-paolo-pasolini,Pier Paolo Pasolini,1922,FILM DIRECTOR,Italy,M,78,79.68,https://en.wikipedia.org/?curid=168255,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
401,candidate-0401-kurt-wüthrich,Kurt Wüthrich,1938,CHEMIST,Switzerland,M,57,71.78,https://en.wikipedia.org/?curid=203291,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
585,candidate-0585-piero-ferrari,Piero Ferrari,1945,BUSINESSPERSON,Italy,M,19,69.35,https://en.wikipedia.org/?curid=5876748,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
343,candidate-0343-giorgio-moroder,Giorgio Moroder,1940,MUSICIAN,Italy,M,46,72.78,https://en.wikipedia.org/?curid=189285,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
175,candidate-0175-barbra-streisand,Barbra Streisand,1942,SINGER,United States,F,91,76.35,https://en.wikipedia.org/?curid=72336,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
269,candidate-0269-roger-penrose,Roger Penrose,1931,PHYSICIST,United Kingdom,M,78,74.08,https://en.wikipedia.org/?curid=26193,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
