candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
422,candidate-0422-jean-nouvel,Jean Nouvel,1945,ARCHITECT,France,M,51,71.37,https://en.wikipedia.org/?curid=26576875,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
434,candidate-0434-gilbert-bécaud,Gilbert Bécaud,1927,SINGER,France,M,41,71.18,https://en.wikipedia.org/?curid=392949,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
510,candidate-0510-bettina-heinen-ayech,Bettina Heinen-Ayech,1937,PAINTER,Germany,F,29,70.20,https://en.wikipedia.org/?curid=64270450,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
592,candidate-0592-andy-cole,Andy Cole,1971,SOCCER PLAYER,United Kingdom,M,49,69.28,https://en.wikipedia.org/?curid=556903,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
284,candidate-0284-ágnes-keleti,Ágnes Keleti,1921,GYMNAST,Hungary,F,41,73.73,https://en.wikipedia.org/?curid=4743532,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
390,candidate-0390-glenn-hughes,Glenn Hughes,1951,SINGER,United Kingdom,M,35,71.94,https://en.wikipedia.org/?curid=46213,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
501,candidate-0501-kaká,Kaká,1982,SOCCER PLAYER,Brazil,M,90,70.34,https://en.wikipedia.org/?curid=1297124,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
163,candidate-0163-j-k-rowling,J. K. Rowling,1965,WRITER,United Kingdom,F,133,76.63,https://en.wikipedia.org/?curid=16027,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
308,candidate-0308-georges-charpak,Georges Charpak,1924,PHYSICIST,Ukraine,M,73,73.25,https://en.wikipedia.org/?curid=342525,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
44,candidate-0044-václav-havel,Václav Havel,1936,WRITER,Czechia,M,110,81.32,https://en.wikipedia.org/?curid=63299,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
119,candidate-0119-omar-sharif,Omar Sharif,1932,ACTOR,Egypt,M,81,78.05,https://en.wikipedia.org/?curid=189930,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
290,candidate-0290-javier-solana,Javier Solana,1942,PHYSICIST,Spain,M,49,73.63,https://en.wikipedia.org/?curid=391110,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
