candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
233,candidate-0233-abebe-bikila,Abebe Bikila,1932,ATHLETE,Ethiopia,M,59,75.20,https://en.wikipedia.org/?curid=671288,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
70,candidate-0070-paul-newman,Paul Newman,1925,ACTOR,United States,M,94,79.93,https://en.wikipedia.org/?curid=49706,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
380,candidate-0380-anatoliy-solovianenko,Anatoliy Solovianenko,1932,SINGER,Ukraine,M,120,72.03,https://en.wikipedia.org/?curid=33784617,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
32,candidate-0032-richard-burton,Richard Burton,1925,ACTOR,United Kingdom,M,74,81.95,https://en.wikipedia.org/?curid=45967,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
488,candidate-0488-robert-huber,Robert Huber,1937,CHEMIST,Germany,M,51,70.48,https://en.wikipedia.org/?curid=1322930,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
198,candidate-0198-steve-ballmer,Steve Ballmer,1956,BUSINESSPERSON,United States,M,58,76.00,https://en.wikipedia.org/?curid=29656,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
302,candidate-0302-fernando-santos,Fernando Santos,1954,SOCCER PLAYER,Portugal,M,48,73.34,https://en.wikipedia.org/?curid=4511716,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
411,candidate-0411-jules-a-hoffmann,Jules A. Hoffmann,1941,BIOLOGIST,Luxembourg,M,54,71.62,https://en.wikipedia.org/?curid=14449397,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
86,candidate-0086-chuck-norris,Chuck Norris,1940,ACTOR,United States,M,83,79.26,https://en.wikipedia.org/?curid=162617,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
554,candidate-0554-nils-liedholm,Nils Liedholm,1922,SOCCER PLAYER,Sweden,M,43,69.72,https://en.wikipedia.org/?curid=1570177,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
522,candidate-0522-willard-boyle,Willard Boyle,1924,PHYSICIST,Canada,M,65,70.09,https://en.wikipedia.org/?curid=3626302,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
265,candidate-0265-klaus-meine,Klaus Meine,1948,SINGER,Germany,M,43,74.15,https://en.wikipedia.org/?curid=1798012,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
