candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
433,candidate-0433-edmond-h-fischer,Edmond H. Fischer,1920,CHEMIST,China,M,49,71.19,https://en.wikipedia.org/?curid=1510750,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
141,candidate-0141-miloš-forman,Miloš Forman,1932,FILM DIRECTOR,Czechia,M,77,77.43,https://en.wikipedia.org/?curid=51333,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
547,candidate-0547-daniel-passarella,Daniel Passarella,1953,SOCCER PLAYER,Argentina,M,53,69.86,https://en.wikipedia.org/?curid=615782,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
509,candidate-0509-john-woo,John Woo,1946,FILM DIRECTOR,China,M,44,70.23,https://en.wikipedia.org/?curid=15571,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
128,candidate-0128-jon-voight,Jon Voight,1938,ACTOR,United States,M,94,77.83,https://en.wikipedia.org/?curid=16521,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
177,candidate-0177-joe-jackson,Joe Jackson,1928,MUSICIAN,United States,M,36,76.31,https://en.wikipedia.org/?curid=1442176,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
293,candidate-0293-lászló-kubala,László Kubala,1927,SOCCER PLAYER,Hungary,M,41,73.52,https://en.wikipedia.org/?curid=1597897,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
289,candidate-0289-tomas-lindahl,Tomas Lindahl,1938,BIOLOGIST,Sweden,M,60,73.64,https://en.wikipedia.org/?curid=20155186,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
225,candidate-0225-yayoi-kusama,Yayoi Kusama,1929,PAINTER,Japan,F,47,75.40,https://en.wikipedia.org/?curid=439159,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
137,candidate-0137-michael-caine,Michael Caine,1933,ACTOR,United Kingdom,M,97,77.56,https://en.wikipedia.org/?curid=61479,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
229,candidate-0229-heinrich-rohrer,Heinrich Rohrer,1933,PHYSICIST,Switzerland,M,67,75.31,https://en.wikipedia.org/?curid=7790184,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
386,candidate-0386-franco-zeffirelli,Franco Zeffirelli,1923,FILM DIRECTOR,Italy,M,53,72.02,https://en.wikipedia.org/?curid=43876,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
