candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
442,candidate-0442-zdzisław-beksiński,Zdzisław Beksiński,1929,PAINTER,Poland,M,35,71.08,https://en.wikipedia.org/?curid=1540903,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
145,candidate-0145-cesária-évora,Cesária Évora,1941,SINGER,Cabo Verde,F,65,77.35,https://en.wikipedia.org/?curid=8611104,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
405,candidate-0405-alexei-alexeyevich-abrikosov,Alexei Alexeyevich Abrikosov,1928,PHYSICIST,Russia,M,78,71.73,https://en.wikipedia.org/?curid=339220,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
170,candidate-0170-claudio-abbado,Claudio Abbado,1933,CONDUCTOR,Italy,M,60,76.41,https://en.wikipedia.org/?curid=251379,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
320,candidate-0320-ludovico-einaudi,Ludovico Einaudi,1955,MUSICIAN,Italy,M,45,73.11,https://en.wikipedia.org/?curid=569555,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
364,candidate-0364-tadao-ando,Tadao Ando,1941,ARCHITECT,Japan,M,49,72.31,https://en.wikipedia.org/?curid=220556,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
376,candidate-0376-agnès-varda,Agnès Varda,1928,FILM DIRECTOR,Belgium,F,56,72.08,https://en.wikipedia.org/?curid=324138,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
537,candidate-0537-carlos-kleiber,Carlos Kleiber,1930,MUSICIAN,Germany,M,35,69.96,https://en.wikipedia.org/?curid=161527,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
359,candidate-0359-george-andrew-olah,George Andrew Olah,1927,CHEMIST,Hungary,M,57,72.47,https://en.wikipedia.org/?curid=758753,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
413,candidate-0413-teresa-teng,Teresa Teng,1953,SINGER,Taiwan,F,75,71.58,https://en.wikipedia.org/?curid=450210,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
267,candidate-0267-santiago-calatrava,Santiago Calatrava,1951,ARCHITECT,Spain,M,68,74.12,https://en.wikipedia.org/?curid=229656,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
525,candidate-0525-gianna-nannini,Gianna Nannini,1954,MUSICIAN,Italy,F,42,70.05,https://en.wikipedia.org/?curid=2079336,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
