candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
256,candidate-0256-tigran-petrosian,Tigran Petrosian,1929,CHESS PLAYER,Georgia,M,67,74.52,https://en.wikipedia.org/?curid=149168,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
570,candidate-0570-masao-ono,Masao Ono,1923,SOCCER PLAYER,Japan,M,50,69.55,https://en.wikipedia.org/?curid=25864436,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
270,candidate-0270-björn-borg,Björn Borg,1956,TENNIS PLAYER,Sweden,M,76,74.07,https://en.wikipedia.org/?curid=4601,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
586,candidate-0586-davor-šuker,Davor Šuker,1968,SOCCER PLAYER,Croatia,M,61,69.35,https://en.wikipedia.org/?curid=610980,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
221,candidate-0221-richard-dawkins,Richard Dawkins,1941,BIOLOGIST,Kenya,M,97,75.49,https://en.wikipedia.org/?curid=25867,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
96,candidate-0096-anna-wintour,Anna Wintour,1949,WRITER,United Kingdom,F,49,78.83,https://en.wikipedia.org/?curid=730578,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
147,candidate-0147-johnny-cash,Johnny Cash,1932,SINGER,United States,M,106,77.25,https://en.wikipedia.org/?curid=11983070,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
61,candidate-0061-vince-mcmahon,Vince McMahon,1945,BUSINESSPERSON,United States,M,49,80.55,https://en.wikipedia.org/?curid=303951,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
587,candidate-0587-ravi-shankar,Ravi Shankar,1920,MUSICIAN,India,M,91,69.34,https://en.wikipedia.org/?curid=100156,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
330,candidate-0330-ri-kwang-hyok,Ri Kwang-hyok,1987,SOCCER PLAYER,North Korea,M,40,73.04,https://en.wikipedia.org/?curid=25309738,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
458,candidate-0458-jack-brabham,Jack Brabham,1926,RACING DRIVER,Australia,M,54,70.87,https://en.wikipedia.org/?curid=16564,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
89,candidate-0089-alan-rickman,Alan Rickman,1946,ACTOR,United Kingdom,M,84,79.04,https://en.wikipedia.org/?curid=39879,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
