candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
136,candidate-0136-nick-drake,Nick Drake,1948,MUSICIAN,Myanmar (Burma),M,44,74.28,https://en.wikipedia.org/?curid=80521,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
310,candidate-0310-riccardo-patrese,Riccardo Patrese,1954,RACING DRIVER,Italy,M,36,67.55,https://en.wikipedia.org/?curid=38875,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
177,candidate-0177-ri-kwang-hyok,Ri Kwang-hyok,1987,SOCCER PLAYER,North Korea,M,40,73.04,https://en.wikipedia.org/?curid=25309738,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
184,candidate-0184-abbas-kiarostami,Abbas Kiarostami,1940,FILM DIRECTOR,Iran,M,63,72.89,https://en.wikipedia.org/?curid=400421,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
50,candidate-0050-mark-knopfler,Mark Knopfler,1949,MUSICIAN,United Kingdom,M,52,78.32,https://en.wikipedia.org/?curid=199158,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
195,candidate-0195-david-beckham,David Beckham,1975,SOCCER PLAYER,United Kingdom,M,113,72.37,https://en.wikipedia.org/?curid=8618,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
382,candidate-0382-ken-kutaragi,Ken Kutaragi,1950,COMPUTER SCIENTIST,Japan,M,24,64.46,https://en.wikipedia.org/?curid=510275,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
391,candidate-0391-alain-connes,Alain Connes,1947,MATHEMATICIAN,France,M,38,64.08,https://en.wikipedia.org/?curid=340,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
173,candidate-0173-michael-haneke,Michael Haneke,1942,FILM DIRECTOR,Germany,M,58,73.07,https://en.wikipedia.org/?curid=1049105,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
111,candidate-0111-sebastião-salgado,Sebastião Salgado,1944,JOURNALIST,Brazil,M,43,75.59,https://en.wikipedia.org/?curid=340954,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
80,candidate-0080-hans-zimmer,Hans Zimmer,1957,COMPOSER,Germany,M,83,76.78,https://en.wikipedia.org/?curid=159381,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
366,candidate-0366-arturo-merzario,Arturo Merzario,1943,RACING DRIVER,Italy,M,21,65.01,https://en.wikipedia.org/?curid=1219447,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
