candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
333,candidate-0333-armen-sarkissian,Armen Sarkissian,1953,PHYSICIST,Armenia,M,67,66.63,https://en.wikipedia.org/?curid=8386163,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
367,candidate-0367-nasser-al-khelaifi,Nasser Al-Khelaifi,1973,TENNIS PLAYER,Qatar,M,30,64.98,https://en.wikipedia.org/?curid=33925411,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
102,candidate-0102-eckhart-tolle,Eckhart Tolle,1948,WRITER,Germany,M,46,76.13,https://en.wikipedia.org/?curid=1338466,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
288,candidate-0288-joachim-frank,Joachim Frank,1940,CHEMIST,Germany,M,44,68.69,https://en.wikipedia.org/?curid=53754223,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
14,candidate-0014-anni-frid-lyngstad,Anni-Frid Lyngstad,1945,SINGER,Norway,F,63,82.46,https://en.wikipedia.org/?curid=180568,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
309,candidate-0309-jacques-dubochet,Jacques Dubochet,1942,CHEMIST,Switzerland,F,46,67.65,https://en.wikipedia.org/?curid=55440192,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
259,candidate-0259-zhang-yimou,Zhang Yimou,1950,FILM DIRECTOR,China,M,53,70.63,https://en.wikipedia.org/?curid=156198,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
120,candidate-0120-jaggi-vasudev,Jaggi Vasudev,1957,WRITER,India,M,47,75.17,https://en.wikipedia.org/?curid=7451511,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
112,candidate-0112-john-sulston,John Sulston,1942,BIOLOGIST,United Kingdom,M,53,75.52,https://en.wikipedia.org/?curid=711867,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
48,candidate-0048-bobby-fischer,Bobby Fischer,1943,CHESS PLAYER,United States,M,95,78.36,https://en.wikipedia.org/?curid=2073557,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
16,candidate-0016-jackie-chan,Jackie Chan,1954,ACTOR,Hong Kong,M,144,81.82,https://en.wikipedia.org/?curid=144936,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
17,candidate-0017-paulo-coelho,Paulo Coelho,1947,WRITER,Brazil,M,97,81.81,https://en.wikipedia.org/?curid=65145,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
