candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
103,candidate-0103-phil-collins,Phil Collins,1951,SINGER,United Kingdom,M,81,76.12,https://en.wikipedia.org/?curid=153557,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
359,candidate-0359-jacques-laffite,Jacques Laffite,1943,RACING DRIVER,France,M,28,65.24,https://en.wikipedia.org/?curid=701324,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
183,candidate-0183-michael-levitt,Michael Levitt,1947,CHEMIST,South Africa,M,57,72.94,https://en.wikipedia.org/?curid=4421469,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
329,candidate-0329-patrick-depailler,Patrick Depailler,1944,RACING DRIVER,France,M,24,66.70,https://en.wikipedia.org/?curid=1226335,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
351,candidate-0351-andrás-arató,András Arató,1945,MODEL,Hungary,M,21,65.60,https://en.wikipedia.org/?curid=63267005,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
325,candidate-0325-joachim-sauer,Joachim Sauer,1949,CHEMIST,Germany,M,26,66.77,https://en.wikipedia.org/?curid=2216162,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
344,candidate-0344-wladimir-klitschko,Wladimir Klitschko,1976,BOXER,Kazakhstan,M,46,65.85,https://en.wikipedia.org/?curid=379216,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
270,candidate-0270-anton-zeilinger,Anton Zeilinger,1945,PHYSICIST,Austria,M,52,69.76,https://en.wikipedia.org/?curid=918635,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
55,candidate-0055-brad-pitt,Brad Pitt,1963,ACTOR,United States,M,127,78.07,https://en.wikipedia.org/?curid=44849,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
297,candidate-0297-jean-todt,Jean Todt,1946,RACING DRIVER,France,M,34,68.02,https://en.wikipedia.org/?curid=695694,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
246,candidate-0246-hristo-stoichkov,Hristo Stoichkov,1966,SOCCER PLAYER,Bulgaria,M,64,70.96,https://en.wikipedia.org/?curid=28714631,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
238,candidate-0238-aki-kaurismäki,Aki Kaurismäki,1957,FILM DIRECTOR,Finland,M,50,71.17,https://en.wikipedia.org/?curid=201226,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
