candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
377,candidate-0377-lars-vilks,Lars Vilks,1946,SCULPTOR,Sweden,M,31,64.59,https://en.wikipedia.org/?curid=12979265,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
330,candidate-0330-kimi-räikkönen,Kimi Räikkönen,1979,RACING DRIVER,Finland,M,80,66.69,https://en.wikipedia.org/?curid=234756,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
106,candidate-0106-david-gilmour,David Gilmour,1946,MUSICIAN,United Kingdom,M,64,75.78,https://en.wikipedia.org/?curid=175946,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
202,candidate-0202-alan-ball-jr,Alan Ball Jr.,1945,SOCCER PLAYER,United Kingdom,M,39,72.19,https://en.wikipedia.org/?curid=899013,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
91,candidate-0091-johnny-depp,Johnny Depp,1963,ACTOR,United States,M,120,76.59,https://en.wikipedia.org/?curid=71870,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
363,candidate-0363-ángel-nieto,Ángel Nieto,1947,RACING DRIVER,Spain,M,28,65.11,https://en.wikipedia.org/?curid=4702054,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
152,candidate-0152-henning-mankell,Henning Mankell,1948,WRITER,Sweden,M,54,73.84,https://en.wikipedia.org/?curid=259069,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
278,candidate-0278-joan-laporta,Joan Laporta,1962,BUSINESSPERSON,Spain,M,36,69.00,https://en.wikipedia.org/?curid=1821304,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
49,candidate-0049-orhan-pamuk,Orhan Pamuk,1952,WRITER,Türkiye,M,113,78.34,https://en.wikipedia.org/?curid=403520,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
105,candidate-0105-benny-andersson,Benny Andersson,1946,MUSICIAN,Sweden,M,57,76.02,https://en.wikipedia.org/?curid=3741,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
157,candidate-0157-daniel-barenboim,Daniel Barenboim,1942,CONDUCTOR,Argentina,M,46,73.51,https://en.wikipedia.org/?curid=207775,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
63,candidate-0063-kevin-costner,Kevin Costner,1955,ACTOR,United States,M,102,77.79,https://en.wikipedia.org/?curid=144152,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
