candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
221,candidate-0221-george-weah,George Weah,1966,SOCCER PLAYER,Liberia,M,85,71.64,https://en.wikipedia.org/?curid=616629,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
75,candidate-0075-tim-cook,Tim Cook,1960,BUSINESSPERSON,United States,M,64,76.97,https://en.wikipedia.org/?curid=46878774,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
107,candidate-0107-björn-ulvaeus,Björn Ulvaeus,1945,MUSICIAN,Sweden,M,53,75.67,https://en.wikipedia.org/?curid=3740,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
204,candidate-0204-elizabeth-blackburn,Elizabeth Blackburn,1948,BIOLOGIST,Australia,F,74,72.13,https://en.wikipedia.org/?curid=989870,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
38,candidate-0038-anna-wintour,Anna Wintour,1949,WRITER,United Kingdom,F,49,78.83,https://en.wikipedia.org/?curid=730578,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
212,candidate-0212-klaus-ebner,Klaus Ebner,1964,WRITER,Austria,M,86,71.90,https://en.wikipedia.org/?curid=14769322,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
269,candidate-0269-peter-jackson,Peter Jackson,1961,FILM DIRECTOR,New Zealand,M,88,69.83,https://en.wikipedia.org/?curid=19222532,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
232,candidate-0232-gheorghe-hagi,Gheorghe Hagi,1965,SOCCER PLAYER,Romania,M,62,71.37,https://en.wikipedia.org/?curid=12276,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
337,candidate-0337-michele-alboreto,Michele Alboreto,1956,RACING DRIVER,Italy,M,36,66.59,https://en.wikipedia.org/?curid=1018650,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
168,candidate-0168-jean-jacques-annaud,Jean-Jacques Annaud,1943,FILM DIRECTOR,France,M,53,73.14,https://en.wikipedia.org/?curid=445843,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
166,candidate-0166-mo-yan,Mo Yan,1955,WRITER,China,M,95,73.16,https://en.wikipedia.org/?curid=1052811,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
94,candidate-0094-charlotte-rampling,Charlotte Rampling,1946,ACTOR,United Kingdom,F,123,76.46,https://en.wikipedia.org/?curid=476099,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
