candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
39,candidate-0039-pedro-almodóvar,Pedro Almodóvar,1949,FILM DIRECTOR,Spain,M,81,78.76,https://en.wikipedia.org/?curid=5195275,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
339,candidate-0339-walter-röhrl,Walter Röhrl,1947,RACING DRIVER,Germany,M,28,66.42,https://en.wikipedia.org/?curid=1614622,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
348,candidate-0348-jean-alesi,Jean Alesi,1964,RACING DRIVER,France,M,38,65.68,https://en.wikipedia.org/?curid=341553,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
365,candidate-0365-aziz-sancar,Aziz Sancar,1946,CHEMIST,Türkiye,M,73,65.05,https://en.wikipedia.org/?curid=5441415,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
44,candidate-0044-vin-diesel,Vin Diesel,1967,ACTOR,United States,M,98,78.43,https://en.wikipedia.org/?curid=415175,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
218,candidate-0218-ralph-m-steinman,Ralph M. Steinman,1943,BIOLOGIST,Canada,M,55,71.77,https://en.wikipedia.org/?curid=13305393,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
100,candidate-0100-isabel-allende,Isabel Allende,1942,WRITER,Peru,F,73,76.20,https://en.wikipedia.org/?curid=157994,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
54,candidate-0054-tom-hanks,Tom Hanks,1956,ACTOR,United States,M,122,78.11,https://en.wikipedia.org/?curid=43568,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
272,candidate-0272-giuseppe-tornatore,Giuseppe Tornatore,1956,FILM DIRECTOR,Italy,M,57,69.56,https://en.wikipedia.org/?curid=430416,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
170,candidate-0170-john-deacon,John Deacon,1951,MUSICIAN,United Kingdom,M,55,73.12,https://en.wikipedia.org/?curid=10950533,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
252,candidate-0252-oleg-blokhin,Oleg Blokhin,1952,SOCCER PLAYER,Ukraine,M,61,70.87,https://en.wikipedia.org/?curid=966922,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
78,candidate-0078-cameron-diaz,Cameron Diaz,1972,ACTOR,United States,F,96,76.87,https://en.wikipedia.org/?curid=42104,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
