candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
361,candidate-0361-toshio-suzuki,Toshio Suzuki,1948,PRODUCER,Japan,M,28,65.14,https://en.wikipedia.org/?curid=3654485,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
320,candidate-0320-valentino-rossi,Valentino Rossi,1979,RACING DRIVER,Italy,M,59,67.10,https://en.wikipedia.org/?curid=180306,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
59,candidate-0059-bernard-arnault,Bernard Arnault,1949,BUSINESSPERSON,France,M,58,77.91,https://en.wikipedia.org/?curid=882504,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
6,candidate-0006-michael-jackson,Michael Jackson,1958,MUSICIAN,United States,M,279,85.12,https://en.wikipedia.org/?curid=14995351,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
129,candidate-0129-syd-barrett,Syd Barrett,1946,MUSICIAN,United Kingdom,M,65,74.54,https://en.wikipedia.org/?curid=4740559,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
240,candidate-0240-dario-argento,Dario Argento,1940,FILM DIRECTOR,Italy,M,48,71.13,https://en.wikipedia.org/?curid=212068,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
196,candidate-0196-oliver-kahn,Oliver Kahn,1969,SOCCER PLAYER,Germany,M,75,72.34,https://en.wikipedia.org/?curid=347547,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
198,candidate-0198-flórián-albert,Flórián Albert,1941,SOCCER PLAYER,Hungary,M,50,72.30,https://en.wikipedia.org/?curid=1323135,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
33,candidate-0033-alan-rickman,Alan Rickman,1946,ACTOR,United Kingdom,M,84,79.04,https://en.wikipedia.org/?curid=39879,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
362,candidate-0362-mauricio-funes,Mauricio Funes,1959,JOURNALIST,El Salvador,M,50,65.11,https://en.wikipedia.org/?curid=13494617,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
364,candidate-0364-salvatore-garau,Salvatore Garau,1953,SCULPTOR,Italy,M,33,65.10,https://en.wikipedia.org/?curid=44409003,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
79,candidate-0079-agnetha-fältskog,Agnetha Fältskog,1950,SINGER,Sweden,F,75,76.85,https://en.wikipedia.org/?curid=212686,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
