candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
93,candidate-0093-georg-bednorz,Georg Bednorz,1950,PHYSICIST,Germany,M,69,76.58,https://en.wikipedia.org/?curid=7710506,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
307,candidate-0307-uli-hoeneß,Uli Hoeneß,1952,BUSINESSPERSON,Germany,M,46,67.71,https://en.wikipedia.org/?curid=4034867,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
5,candidate-0005-martin-scorsese,Martin Scorsese,1942,FILM DIRECTOR,United States,M,96,85.42,https://en.wikipedia.org/?curid=18995,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
315,candidate-0315-toyo-ito,Toyo Ito,1941,ARCHITECT,South Korea,M,38,67.34,https://en.wikipedia.org/?curid=1265795,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
83,candidate-0083-brian-may,Brian May,1947,MUSICIAN,United Kingdom,M,79,76.75,https://en.wikipedia.org/?curid=42069,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
154,candidate-0154-javier-solana,Javier Solana,1942,PHYSICIST,Spain,M,49,73.63,https://en.wikipedia.org/?curid=391110,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1,candidate-0001-al-pacino,Al Pacino,1940,ACTOR,United States,M,122,89.27,https://en.wikipedia.org/?curid=41906,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
390,candidate-0390-grigory-margulis,Grigory Margulis,1946,MATHEMATICIAN,Russia,M,38,64.14,https://en.wikipedia.org/?curid=1104948,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
292,candidate-0292-carlos-sainz,Carlos Sainz,1962,RACING DRIVER,Spain,M,41,68.50,https://en.wikipedia.org/?curid=407139,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
313,candidate-0313-alain-aspect,Alain Aspect,1947,PHYSICIST,France,M,56,67.36,https://en.wikipedia.org/?curid=1307592,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
200,candidate-0200-francesco-totti,Francesco Totti,1976,SOCCER PLAYER,Italy,M,115,72.22,https://en.wikipedia.org/?curid=615883,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
311,candidate-0311-rubens-barrichello,Rubens Barrichello,1972,RACING DRIVER,Brazil,M,57,67.51,https://en.wikipedia.org/?curid=252989,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
