candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
268,candidate-0268-kane,Kane,1967,WRESTLER,Spain,M,45,69.86,https://en.wikipedia.org/?curid=311937,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
87,candidate-0087-stuart-sutcliffe,Stuart Sutcliffe,1940,MUSICIAN,United Kingdom,M,51,76.65,https://en.wikipedia.org/?curid=125311,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
305,candidate-0305-usain-bolt,Usain Bolt,1986,ATHLETE,Jamaica,M,119,67.72,https://en.wikipedia.org/?curid=4764846,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
264,candidate-0264-svante-pääbo,Svante Pääbo,1955,BIOLOGIST,Sweden,M,65,70.18,https://en.wikipedia.org/?curid=73016,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
345,candidate-0345-dražen-petrović,Dražen Petrović,1964,BASKETBALL PLAYER,Croatia,M,53,65.79,https://en.wikipedia.org/?curid=679825,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
31,candidate-0031-harrison-ford,Harrison Ford,1942,ACTOR,United States,M,100,79.27,https://en.wikipedia.org/?curid=44059,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
116,candidate-0116-james-cameron,James Cameron,1954,FILM DIRECTOR,Canada,M,102,75.33,https://en.wikipedia.org/?curid=15622,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
133,candidate-0133-george-michael,George Michael,1963,SINGER,United Kingdom,M,88,74.39,https://en.wikipedia.org/?curid=45985,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
342,candidate-0342-susan-polgár,Susan Polgár,1969,CHESS PLAYER,Hungary,F,50,66.05,https://en.wikipedia.org/?curid=23467242,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
243,candidate-0243-ryuichi-sakamoto,Ryuichi Sakamoto,1952,COMPOSER,Japan,M,47,71.04,https://en.wikipedia.org/?curid=26272,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
308,candidate-0308-julian-assange,Julian Assange,1971,JOURNALIST,Australia,M,107,67.66,https://en.wikipedia.org/?curid=26033941,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
172,candidate-0172-françoise-barré-sinoussi,Françoise Barré-Sinoussi,1947,BIOLOGIST,France,F,74,73.09,https://en.wikipedia.org/?curid=19632164,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
