candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
208,candidate-0208-michel-mayor,Michel Mayor,1942,ASTRONOMER,Switzerland,M,62,72.00,https://en.wikipedia.org/?curid=572654,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
148,candidate-0148-m-stanley-whittingham,M. Stanley Whittingham,1941,CHEMIST,United Kingdom,M,51,73.91,https://en.wikipedia.org/?curid=7694425,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
147,candidate-0147-richard-henderson,Richard Henderson,1945,BIOLOGIST,United Kingdom,M,45,73.98,https://en.wikipedia.org/?curid=6932525,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
301,candidate-0301-anne-l-huillier,Anne L'Huillier,1958,PHYSICIST,France,F,53,67.95,https://en.wikipedia.org/?curid=42629262,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
239,candidate-0239-mikhail-baryshnikov,Mikhail Baryshnikov,1948,DANCER,Latvia,M,58,71.16,https://en.wikipedia.org/?curid=427626,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
201,candidate-0201-sia,Sia,1975,MUSICIAN,Australia,F,73,72.20,https://en.wikipedia.org/?curid=875477,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
316,candidate-0316-didier-pironi,Didier Pironi,1952,RACING DRIVER,France,M,30,67.32,https://en.wikipedia.org/?curid=1219767,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
299,candidate-0299-ben-johnson,Ben Johnson,1961,ATHLETE,Jamaica,M,40,67.98,https://en.wikipedia.org/?curid=438638,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
61,candidate-0061-mariah-carey,Mariah Carey,1969,SINGER,United States,F,112,77.86,https://en.wikipedia.org/?curid=19499,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
132,candidate-0132-salman-rushdie,Salman Rushdie,1947,WRITER,India,M,98,74.40,https://en.wikipedia.org/?curid=28722,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
174,candidate-0174-richard-clayderman,Richard Clayderman,1953,MUSICIAN,France,M,51,73.07,https://en.wikipedia.org/?curid=458438,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
85,candidate-0085-sigourney-weaver,Sigourney Weaver,1949,ACTOR,United States,F,107,76.75,https://en.wikipedia.org/?curid=64965,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
