candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
175,candidate-0175-paco-de-lucía,Paco de Lucía,1947,MUSICIAN,Spain,M,59,73.06,https://en.wikipedia.org/?curid=1007764,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
385,candidate-0385-giuseppe-sinopoli,Giuseppe Sinopoli,1946,CONDUCTOR,Italy,M,27,64.34,https://en.wikipedia.org/?curid=326514,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
358,candidate-0358-patrick-tambay,Patrick Tambay,1949,RACING DRIVER,France,M,32,65.37,https://en.wikipedia.org/?curid=1223181,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
82,candidate-0082-riccardo-muti,Riccardo Muti,1941,CONDUCTOR,Italy,M,37,76.76,https://en.wikipedia.org/?curid=200570,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
4,candidate-0004-ivana-trump,Ivana Trump,1949,BUSINESSPERSON,Czechia,F,56,85.70,https://en.wikipedia.org/?curid=1057887,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
143,candidate-0143-brian-jones,Brian Jones,1942,MUSICIAN,United Kingdom,M,52,74.11,https://en.wikipedia.org/?curid=81456,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
302,candidate-0302-mario-j-molina,Mario J. Molina,1943,CHEMIST,Mexico,M,67,67.93,https://en.wikipedia.org/?curid=500353,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
230,candidate-0230-bobby-moore,Bobby Moore,1941,SOCCER PLAYER,United Kingdom,M,54,71.39,https://en.wikipedia.org/?curid=18826090,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
113,candidate-0113-albano-carrisi,Albano Carrisi,1943,SINGER,Italy,M,38,75.50,https://en.wikipedia.org/?curid=2643566,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
215,candidate-0215-isabella-rossellini,Isabella Rossellini,1952,MODEL,Italy,F,55,71.80,https://en.wikipedia.org/?curid=67992,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
388,candidate-0388-chris-amon,Chris Amon,1943,RACING DRIVER,New Zealand,M,27,64.21,https://en.wikipedia.org/?curid=518391,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
360,candidate-0360-jacques-villeneuve,Jacques Villeneuve,1971,RACING DRIVER,Canada,M,54,65.20,https://en.wikipedia.org/?curid=64258,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
