candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
355,candidate-0355-manolo-blahnik,Manolo Blahnik,1942,DESIGNER,Spain,M,29,65.40,https://en.wikipedia.org/?curid=1280544,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
281,candidate-0281-gerard-t-hooft,Gerard 't Hooft,1946,PHYSICIST,Netherlands,M,73,68.92,https://en.wikipedia.org/?curid=491714,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
60,candidate-0060-vangelis,Vangelis,1943,COMPOSER,Greece,M,70,77.87,https://en.wikipedia.org/?curid=32472,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
244,candidate-0244-xabi-alonso,Xabi Alonso,1981,SOCCER PLAYER,Spain,M,80,71.03,https://en.wikipedia.org/?curid=1009205,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
387,candidate-0387-ralf-schumacher,Ralf Schumacher,1975,RACING DRIVER,Germany,M,49,64.24,https://en.wikipedia.org/?curid=315472,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
290,candidate-0290-hartmut-michel,Hartmut Michel,1948,CHEMIST,Germany,M,48,68.68,https://en.wikipedia.org/?curid=1322983,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
231,candidate-0231-jean-nouvel,Jean Nouvel,1945,ARCHITECT,France,M,51,71.37,https://en.wikipedia.org/?curid=26576875,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
381,candidate-0381-francisco-varela,Francisco Varela,1946,BIOLOGIST,Chile,M,26,64.51,https://en.wikipedia.org/?curid=76989,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
30,candidate-0030-michael-douglas,Michael Douglas,1944,ACTOR,United States,M,90,79.51,https://en.wikipedia.org/?curid=78781,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
332,candidate-0332-ben-feringa,Ben Feringa,1951,CHEMIST,Netherlands,M,55,66.64,https://en.wikipedia.org/?curid=44954369,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
241,candidate-0241-yochanan-vollach,Yochanan Vollach,1945,SOCCER PLAYER,Israel,M,56,71.11,https://en.wikipedia.org/?curid=8905864,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
98,candidate-0098-andré-rieu,André Rieu,1949,MUSICIAN,Netherlands,M,44,76.28,https://en.wikipedia.org/?curid=1351589,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
