candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
323,candidate-0323-shuji-nakamura,Shuji Nakamura,1954,PHYSICIST,Japan,M,68,66.98,https://en.wikipedia.org/?curid=1030433,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
144,candidate-0144-george-miller,George Miller,1945,FILM DIRECTOR,Australia,M,44,74.10,https://en.wikipedia.org/?curid=152157,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
176,candidate-0176-kim-kyong-il,Kim Kyong-il,1988,SOCCER PLAYER,North Korea,M,40,73.04,https://en.wikipedia.org/?curid=27543452,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
67,candidate-0067-tom-cruise,Tom Cruise,1962,ACTOR,United States,M,114,77.54,https://en.wikipedia.org/?curid=31460,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
352,candidate-0352-hannu-mikkola,Hannu Mikkola,1942,RACING DRIVER,Finland,M,29,65.56,https://en.wikipedia.org/?curid=2760826,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
46,candidate-0046-tom-selleck,Tom Selleck,1945,ACTOR,United States,M,51,78.39,https://en.wikipedia.org/?curid=277451,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
228,candidate-0228-gabriel-batistuta,Gabriel Batistuta,1969,SOCCER PLAYER,Argentina,M,65,71.45,https://en.wikipedia.org/?curid=557154,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
145,candidate-0145-robert-fripp,Robert Fripp,1946,MUSICIAN,United Kingdom,M,40,74.09,https://en.wikipedia.org/?curid=25893,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
214,candidate-0214-giacinto-facchetti,Giacinto Facchetti,1942,SOCCER PLAYER,Italy,M,50,71.83,https://en.wikipedia.org/?curid=615865,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
76,candidate-0076-sharon-tate,Sharon Tate,1943,ACTOR,United States,F,58,76.94,https://en.wikipedia.org/?curid=44735,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
375,candidate-0375-yolanda-hadid,Yolanda Hadid,1964,MODEL,Netherlands,F,24,64.65,https://en.wikipedia.org/?curid=39843099,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
336,candidate-0336-akira-yoshino,Akira Yoshino,1948,CHEMIST,Japan,M,56,66.59,https://en.wikipedia.org/?curid=32301653,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
