candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
250,candidate-0250-makoto-kobayashi,Makoto Kobayashi,1944,PHYSICIST,Japan,M,62,70.90,https://en.wikipedia.org/?curid=10899099,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
95,candidate-0095-venkatraman-ramakrishnan,Venkatraman Ramakrishnan,1952,CHEMIST,India,M,70,76.44,https://en.wikipedia.org/?curid=3421751,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
159,candidate-0159-goran-bregović,Goran Bregović,1950,MUSICIAN,Bosnia and Herzegovina,M,47,73.47,https://en.wikipedia.org/?curid=12309,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
165,candidate-0165-rem-koolhaas,Rem Koolhaas,1944,ARCHITECT,Netherlands,M,49,73.19,https://en.wikipedia.org/?curid=25945,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
247,candidate-0247-lilian-thuram,Lilian Thuram,1972,SOCCER PLAYER,Guadeloupe,M,67,70.94,https://en.wikipedia.org/?curid=615841,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
229,candidate-0229-paul-breitner,Paul Breitner,1951,SOCCER PLAYER,Germany,M,57,71.43,https://en.wikipedia.org/?curid=430849,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
191,candidate-0191-jostein-gaarder,Jostein Gaarder,1952,WRITER,Norway,M,56,72.58,https://en.wikipedia.org/?curid=233546,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
123,candidate-0123-krzysztof-kieślowski,Krzysztof Kieślowski,1941,FILM DIRECTOR,Poland,M,63,75.06,https://en.wikipedia.org/?curid=155269,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
258,candidate-0258-erwin-neher,Erwin Neher,1944,BIOLOGIST,Germany,M,53,70.67,https://en.wikipedia.org/?curid=762732,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
293,candidate-0293-jensen-huang,Jensen Huang,1963,BUSINESSPERSON,Taiwan,M,36,68.39,https://en.wikipedia.org/?curid=2116495,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
193,candidate-0193-roger-milla,Roger Milla,1952,SOCCER PLAYER,Cameroon,M,55,72.46,https://en.wikipedia.org/?curid=426859,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
306,candidate-0306-bjarne-stroustrup,Bjarne Stroustrup,1950,ENGINEER,Denmark,M,55,67.72,https://en.wikipedia.org/?curid=3713,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
