candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
42,candidate-0042-bernardo-bertolucci,Bernardo Bertolucci,1941,FILM DIRECTOR,Italy,M,80,78.50,https://en.wikipedia.org/?curid=50422,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
271,candidate-0271-jordi-savall,Jordi Savall,1941,COMPOSER,Spain,M,38,69.64,https://en.wikipedia.org/?curid=885181,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
96,candidate-0096-peter-handke,Peter Handke,1942,WRITER,Austria,M,79,76.29,https://en.wikipedia.org/?curid=24064,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
40,candidate-0040-brian-johnson,Brian Johnson,1947,SINGER,United Kingdom,M,44,78.66,https://en.wikipedia.org/?curid=548242,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
51,candidate-0051-bob-ross,Bob Ross,1942,PAINTER,United States,M,43,78.29,https://en.wikipedia.org/?curid=50436882,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
156,candidate-0156-joseph-brodsky,Joseph Brodsky,1940,WRITER,Russia,M,98,73.53,https://en.wikipedia.org/?curid=262593,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
255,candidate-0255-jacques-audiard,Jacques Audiard,1952,FILM DIRECTOR,France,M,43,70.81,https://en.wikipedia.org/?curid=4273510,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
164,candidate-0164-mahmoud-darwish,Mahmoud Darwish,1941,WRITER,Israel,M,57,73.27,https://en.wikipedia.org/?curid=1548362,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
216,candidate-0216-dietrich-mateschitz,Dietrich Mateschitz,1944,BUSINESSPERSON,Austria,M,40,71.79,https://en.wikipedia.org/?curid=1291735,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
77,candidate-0077-eddy-merckx,Eddy Merckx,1945,CYCLIST,Belgium,M,67,76.88,https://en.wikipedia.org/?curid=152066,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
161,candidate-0161-antonín-panenka,Antonín Panenka,1948,SOCCER PLAYER,Czechia,M,45,73.34,https://en.wikipedia.org/?curid=1939273,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
262,candidate-0262-john-woo,John Woo,1946,FILM DIRECTOR,China,M,44,70.23,https://en.wikipedia.org/?curid=15571,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
