candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
376,candidate-0376-vladimir-cosma,Vladimir Cosma,1940,COMPOSER,Romania,M,23,64.62,https://en.wikipedia.org/?curid=3893604,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
127,candidate-0127-jane-hawking,Jane Hawking,1944,WRITER,United Kingdom,F,28,74.68,https://en.wikipedia.org/?curid=44375105,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
393,candidate-0393-john-newcombe,John Newcombe,1944,TENNIS PLAYER,Australia,M,41,63.91,https://en.wikipedia.org/?curid=481779,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
349,candidate-0349-giorgio-parisi,Giorgio Parisi,1948,PHYSICIST,Italy,M,47,65.66,https://en.wikipedia.org/?curid=7245485,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
74,candidate-0074-candice-bergen,Candice Bergen,1946,ACTOR,United States,F,55,77.26,https://en.wikipedia.org/?curid=313503,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
235,candidate-0235-n-r-narayana-murthy,N. R. Narayana Murthy,1946,BUSINESSPERSON,India,M,30,71.20,https://en.wikipedia.org/?curid=465730,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
203,candidate-0203-avicii,Avicii,1989,MUSICIAN,Sweden,M,85,72.17,https://en.wikipedia.org/?curid=29331348,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
256,candidate-0256-bong-joon-ho,Bong Joon-ho,1969,FILM DIRECTOR,South Korea,M,56,70.72,https://en.wikipedia.org/?curid=3590825,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
300,candidate-0300-howard-shore,Howard Shore,1946,COMPOSER,Canada,M,49,67.95,https://en.wikipedia.org/?curid=312451,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
304,candidate-0304-gianni-infantino,Gianni Infantino,1970,BUSINESSPERSON,Switzerland,M,68,67.81,https://en.wikipedia.org/?curid=9286117,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
291,candidate-0291-ivan-lendl,Ivan Lendl,1960,TENNIS PLAYER,Czechia,M,54,68.61,https://en.wikipedia.org/?curid=302577,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
109,candidate-0109-george-best,George Best,1946,SOCCER PLAYER,United Kingdom,M,66,75.63,https://en.wikipedia.org/?curid=426381,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
