candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
237,candidate-0237-wolfgang-petersen,Wolfgang Petersen,1941,FILM DIRECTOR,Germany,M,51,71.17,https://en.wikipedia.org/?curid=33230,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
324,candidate-0324-reinhard-genzel,Reinhard Genzel,1952,ASTRONOMER,Germany,M,56,66.82,https://en.wikipedia.org/?curid=14417038,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
395,candidate-0395-jan-timman,Jan Timman,1951,CHESS PLAYER,Netherlands,M,35,63.83,https://en.wikipedia.org/?curid=69125,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
274,candidate-0274-arthur-b-mcdonald,Arthur B. McDonald,1943,ASTRONOMER,Canada,M,65,69.47,https://en.wikipedia.org/?curid=14031024,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
88,candidate-0088-wim-wenders,Wim Wenders,1945,FILM DIRECTOR,Germany,M,63,76.64,https://en.wikipedia.org/?curid=32902,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
312,candidate-0312-rené-arnoux,René Arnoux,1948,RACING DRIVER,France,M,32,67.40,https://en.wikipedia.org/?curid=763767,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
37,candidate-0037-steven-seagal,Steven Seagal,1952,ACTOR,United States,M,122,78.84,https://en.wikipedia.org/?curid=67404,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
137,candidate-0137-roberto-baggio,Roberto Baggio,1967,SOCCER PLAYER,Italy,M,81,74.28,https://en.wikipedia.org/?curid=25624,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
108,candidate-0108-nusrat-fateh-ali-khan,Nusrat Fateh Ali Khan,1948,SINGER,Pakistan,M,57,75.67,https://en.wikipedia.org/?curid=95410,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
182,candidate-0182-filippo-inzaghi,Filippo Inzaghi,1973,SOCCER PLAYER,Italy,M,62,73.00,https://en.wikipedia.org/?curid=968320,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
190,candidate-0190-nigel-mansell,Nigel Mansell,1953,RACING DRIVER,United Kingdom,M,52,72.62,https://en.wikipedia.org/?curid=228615,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
84,candidate-0084-sting,Sting,1951,MUSICIAN,United Kingdom,M,78,76.75,https://en.wikipedia.org/?curid=83312,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
