candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
809,candidate-0809-leo-brouwer,Leo Brouwer,1939,COMPOSER,Cuba,M,21,63.30,https://en.wikipedia.org/?curid=172821,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1620,candidate-1620-erwin-olaf,Erwin Olaf,1959,PHOTOGRAPHER,Netherlands,M,17,53.21,https://en.wikipedia.org/?curid=13627991,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1995,candidate-1995-semion-mogilevich,Semion Mogilevich,1946,MAFIOSO,Ukraine,M,26,67.54,https://en.wikipedia.org/?curid=5206163,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1771,candidate-1771-zanele-muholi,Zanele Muholi,1972,PHOTOGRAPHER,South Africa,F,20,47.56,https://en.wikipedia.org/?curid=27930084,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2535,candidate-2535-mustafa-barghouti,Mustafa Barghouti,1954,PHYSICIAN,Israel,M,17,55.14,https://en.wikipedia.org/?curid=38299396,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1758,candidate-1758-anna-bessonova,Anna Bessonova,1984,GYMNAST,Ukraine,F,25,48.22,https://en.wikipedia.org/?curid=2205150,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2696,candidate-2696-peter-tomka,Peter Tomka,1956,JUDGE,Slovakia,M,20,51.91,https://en.wikipedia.org/?curid=1976297,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
814,candidate-0814-rocky-johnson,Rocky Johnson,1944,WRESTLER,Canada,M,20,63.27,https://en.wikipedia.org/?curid=1690687,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1936,candidate-1936-jacques-rogge,Jacques Rogge,1942,PHYSICIAN,Belgium,M,56,72.15,https://en.wikipedia.org/?curid=92886,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2285,candidate-2285-serhiy-tkach,Serhiy Tkach,1952,MILITARY PERSONNEL,Russia,M,18,59.55,https://en.wikipedia.org/?curid=20828769,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1386,candidate-1386-kadir-topbaş,Kadir Topbaş,1945,ARCHITECT,Türkiye,M,20,57.10,https://en.wikipedia.org/?curid=4954720,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
463,candidate-0463-francis-lai,Francis Lai,1932,COMPOSER,France,M,29,68.43,https://en.wikipedia.org/?curid=1723364,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
