candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1043,candidate-1043-ewa-kłobukowska,Ewa Kłobukowska,1946,ATHLETE,Poland,F,30,60.71,https://en.wikipedia.org/?curid=4371825,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2968,candidate-2968-nikolay-solodukhin,Nikolay Solodukhin,1955,MARTIAL ARTS,,M,18,47.24,https://en.wikipedia.org/?curid=15877666,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1306,candidate-1306-bayram-şit,Bayram Şit,1930,WRESTLER,Türkiye,M,18,57.88,https://en.wikipedia.org/?curid=9331972,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1162,candidate-1162-kim-duk-koo,Kim Duk-koo,1959,BOXER,South Korea,M,16,59.75,https://en.wikipedia.org/?curid=179846,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
286,candidate-0286-bernie-ecclestone,Bernie Ecclestone,1930,BUSINESSPERSON,United Kingdom,M,43,70.86,https://en.wikipedia.org/?curid=411352,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1364,candidate-1364-istván-csom,István Csom,1940,CHESS PLAYER,Hungary,M,18,57.35,https://en.wikipedia.org/?curid=7452064,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
322,candidate-0322-sandra,Sandra,1962,SINGER,Germany,F,43,70.00,https://en.wikipedia.org/?curid=866982,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1843,candidate-1843-áron-szilágyi,Áron Szilágyi,1990,FENCER,Hungary,M,28,43.45,https://en.wikipedia.org/?curid=36577375,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
974,candidate-0974-irina-shayk,Irina Shayk,1986,MODEL,Russia,F,51,61.32,https://en.wikipedia.org/?curid=9541775,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1946,candidate-1946-liu-xiaobo,Liu Xiaobo,1955,SOCIAL ACTIVIST,China,M,104,70.93,https://en.wikipedia.org/?curid=11786379,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2869,candidate-2869-regla-bell,Regla Bell,1970,VOLLEYBALL PLAYER,Cuba,F,18,48.89,https://en.wikipedia.org/?curid=13822303,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2247,candidate-2247-rudi-carrell,Rudi Carrell,1934,PRESENTER,Netherlands,F,22,60.25,https://en.wikipedia.org/?curid=1754739,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
