candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
259,candidate-0259-theodor-w-hänsch,Theodor W. Hänsch,1941,PHYSICIST,Germany,F,65,71.55,https://en.wikipedia.org/?curid=2831019,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
76,candidate-0076-jeffrey-epstein,Jeffrey Epstein,1953,BUSINESSPERSON,United States,M,51,76.09,https://en.wikipedia.org/?curid=6253522,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1015,candidate-1015-nellie-kim,Nellie Kim,1957,GYMNAST,Tajikistan,F,42,60.94,https://en.wikipedia.org/?curid=1484002,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2303,candidate-2303-alex-pereira,Alex Pereira,1987,MARTIAL ARTS,Brazil,M,24,59.20,https://en.wikipedia.org/?curid=42031348,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1336,candidate-1336-hans-moravec,Hans Moravec,1948,ENGINEER,Austria,M,24,57.57,https://en.wikipedia.org/?curid=298556,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2019,candidate-2019-leonid-rogozov,Leonid Rogozov,1934,PHYSICIAN,Russia,M,26,66.29,https://en.wikipedia.org/?curid=24229938,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1623,candidate-1623-suad-amiry,Suad Amiry,1951,ARCHITECT,,F,17,53.16,https://en.wikipedia.org/?curid=4307951,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1360,candidate-1360-hamit-kaplan,Hamit Kaplan,1934,WRESTLER,Türkiye,M,17,57.38,https://en.wikipedia.org/?curid=9390509,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
791,candidate-0791-lajos-portisch,Lajos Portisch,1937,CHESS PLAYER,Hungary,M,27,63.47,https://en.wikipedia.org/?curid=1430465,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
781,candidate-0781-christian-de-portzamparc,Christian de Portzamparc,1944,ARCHITECT,Morocco,M,30,63.61,https://en.wikipedia.org/?curid=3108056,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1662,candidate-1662-rameshbabu-praggnanandhaa,Rameshbabu Praggnanandhaa,2005,CHESS PLAYER,India,M,44,52.18,https://en.wikipedia.org/?curid=51204074,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1871,candidate-1871-dmytro-dikusar,Dmytro Dikusar,1985,DANCER,,M,15,32.58,https://en.wikipedia.org/?curid=73187220,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
