candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1736,candidate-1736-vicky-ntetema,Vicky Ntetema,1959,JOURNALIST,Tanzania,F,17,49.88,https://en.wikipedia.org/?curid=51042502,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
251,candidate-0251-patrick-süskind,Patrick Süskind,1949,WRITER,Germany,M,52,71.79,https://en.wikipedia.org/?curid=424935,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
389,candidate-0389-gilbert-o-sullivan,Gilbert O'Sullivan,1946,MUSICIAN,Ireland,M,24,69.06,https://en.wikipedia.org/?curid=1057310,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2029,candidate-2029-saskia-sassen,Saskia Sassen,1947,SOCIOLOGIST,Netherlands,F,34,65.88,https://en.wikipedia.org/?curid=1784700,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2456,candidate-2456-peter-aerts,Peter Aerts,1970,MARTIAL ARTS,Netherlands,M,22,56.33,https://en.wikipedia.org/?curid=2312947,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
125,candidate-0125-bruno-ganz,Bruno Ganz,1941,ACTOR,Switzerland,M,59,74.91,https://en.wikipedia.org/?curid=442964,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2722,candidate-2722-sidney-crosby,Sidney Crosby,1987,HOCKEY PLAYER,Canada,M,39,51.47,https://en.wikipedia.org/?curid=780055,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2115,candidate-2115-katarina-witt,Katarina Witt,1965,SKATER,Germany,F,39,63.16,https://en.wikipedia.org/?curid=258685,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2435,candidate-2435-andrei-sukhovetsky,Andrei Sukhovetsky,1974,MILITARY PERSONNEL,,M,24,56.73,https://en.wikipedia.org/?curid=70215089,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
753,candidate-0753-mick-doohan,Mick Doohan,1965,RACING DRIVER,Australia,M,25,64.11,https://en.wikipedia.org/?curid=20108,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1822,candidate-1822-nick-price,Nick Price,1957,GOLFER,South Africa,M,17,44.59,https://en.wikipedia.org/?curid=1132021,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
204,candidate-0204-andrzej-sapkowski,Andrzej Sapkowski,1948,WRITER,Poland,M,54,73.44,https://en.wikipedia.org/?curid=2865,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
