candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1383,candidate-1383-anton-tkáč,Anton Tkáč,1951,CYCLIST,Slovakia,F,22,57.17,https://en.wikipedia.org/?curid=11081764,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1339,candidate-1339-igor-krutoy,Igor Krutoy,1954,COMPOSER,Ukraine,M,22,57.55,https://en.wikipedia.org/?curid=27485483,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1863,candidate-1863-elena-andreicheva,Elena Andreicheva,2000,PRODUCER,Ukraine,F,23,39.61,https://en.wikipedia.org/?curid=63074549,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
867,candidate-0867-francesco-moser,Francesco Moser,1951,CYCLIST,Italy,M,27,62.71,https://en.wikipedia.org/?curid=2204846,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1341,candidate-1341-jan-a-p-kaczmarek,Jan A. P. Kaczmarek,1953,COMPOSER,Poland,M,21,57.55,https://en.wikipedia.org/?curid=1586084,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2514,candidate-2514-may-louise-flodin,May-Louise Flodin,1934,CELEBRITY,Sweden,F,17,55.45,https://en.wikipedia.org/?curid=2410047,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1066,candidate-1066-herman-van-springel,Herman Van Springel,1943,CYCLIST,Belgium,F,23,60.51,https://en.wikipedia.org/?curid=4658568,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2433,candidate-2433-marie-theres-nadig,Marie-Theres Nadig,1954,SKIER,Switzerland,F,26,56.74,https://en.wikipedia.org/?curid=4047313,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
745,candidate-0745-rodion-shchedrin,Rodion Shchedrin,1932,COMPOSER,Russia,M,37,64.19,https://en.wikipedia.org/?curid=728429,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1892,candidate-1892-anthony-fauci,Anthony Fauci,1940,PHYSICIAN,United States,M,54,80.91,https://en.wikipedia.org/?curid=1227250,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
556,candidate-0556-alfred-brendel,Alfred Brendel,1931,MUSICIAN,Czechia,M,33,67.79,https://en.wikipedia.org/?curid=140417,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1756,candidate-1756-sergey-volkov,Sergey Volkov,1973,ENGINEER,Ukraine,M,28,48.52,https://en.wikipedia.org/?curid=8659609,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
