candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2942,candidate-2942-katharine-hayhoe,Katharine Hayhoe,1972,POLITICAL SCIENTIST,Canada,F,18,47.72,https://en.wikipedia.org/?curid=40478304,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2044,candidate-2044-kailash-satyarthi,Kailash Satyarthi,1954,SOCIAL ACTIVIST,India,M,72,65.39,https://en.wikipedia.org/?curid=7682739,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1292,candidate-1292-mikael-tariverdiev,Mikael Tariverdiev,1931,COMPOSER,Georgia,M,22,58.08,https://en.wikipedia.org/?curid=2012413,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
79,candidate-0079-scatman-john,Scatman John,1942,MUSICIAN,United States,M,47,75.82,https://en.wikipedia.org/?curid=558490,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1211,candidate-1211-aryna-sabalenka,Aryna Sabalenka,1998,TENNIS PLAYER,Belarus,F,47,59.18,https://en.wikipedia.org/?curid=50222577,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1941,candidate-1941-slobodan-praljak,Slobodan Praljak,1945,MILITARY PERSONNEL,Bosnia and Herzegovina,M,43,71.22,https://en.wikipedia.org/?curid=5714927,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
687,candidate-0687-nino-benvenuti,Nino Benvenuti,1938,BOXER,Slovenia,M,28,65.74,https://en.wikipedia.org/?curid=347715,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1974,candidate-1974-jonas-savimbi,Jonas Savimbi,1934,MILITARY PERSONNEL,Angola,M,50,69.06,https://en.wikipedia.org/?curid=264097,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2551,candidate-2551-alexis-amore,Alexis Amore,1978,PORNOGRAPHIC ACTOR,Peru,F,29,54.75,https://en.wikipedia.org/?curid=2165426,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2204,candidate-2204-valentin-bondarenko,Valentin Bondarenko,1937,ASTRONAUT,Ukraine,M,23,61.24,https://en.wikipedia.org/?curid=1365748,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2423,candidate-2423-jeannette-altwegg,Jeannette Altwegg,1930,SKATER,India,F,25,56.90,https://en.wikipedia.org/?curid=4305538,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2908,candidate-2908-olli-jokinen,Olli Jokinen,1978,HOCKEY PLAYER,Finland,M,20,48.30,https://en.wikipedia.org/?curid=2840181,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
