candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2545,candidate-2545-wolfgang-schwarz,Wolfgang Schwarz,1947,SKATER,Austria,M,20,54.91,https://en.wikipedia.org/?curid=4185292,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1878,candidate-1878-joaquín-niemann,Joaquín Niemann,1998,GOLFER,Chile,M,6,27.36,https://en.wikipedia.org/?curid=54731249,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
39,candidate-0039-tom-selleck,Tom Selleck,1945,ACTOR,United States,M,51,78.39,https://en.wikipedia.org/?curid=277451,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
298,candidate-0298-zhang-yimou,Zhang Yimou,1950,FILM DIRECTOR,China,M,53,70.63,https://en.wikipedia.org/?curid=156198,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2656,candidate-2656-jan-klapáč,Jan Klapáč,1941,HOCKEY PLAYER,Czechia,M,17,52.65,https://en.wikipedia.org/?curid=34506461,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1873,candidate-1873-louis-oosthuizen,Louis Oosthuizen,1982,GOLFER,South Africa,M,16,31.29,https://en.wikipedia.org/?curid=9529084,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1229,candidate-1229-petar-skansi,Petar Skansi,1943,BASKETBALL PLAYER,Croatia,M,18,58.92,https://en.wikipedia.org/?curid=30949092,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2644,candidate-2644-bas-rutten,Bas Rutten,1965,MARTIAL ARTS,Netherlands,M,18,52.83,https://en.wikipedia.org/?curid=1852133,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
537,candidate-0537-jacques-demy,Jacques Demy,1931,FILM DIRECTOR,France,M,44,67.93,https://en.wikipedia.org/?curid=1105344,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1622,candidate-1622-janusz-gortat,Janusz Gortat,1948,BOXER,Poland,M,18,53.16,https://en.wikipedia.org/?curid=6821371,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1088,candidate-1088-oleksandr-usyk,Oleksandr Usyk,1987,BOXER,,M,40,60.32,https://en.wikipedia.org/?curid=16021671,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
978,candidate-0978-saïd-aouita,Saïd Aouita,1959,ATHLETE,Morocco,M,35,61.30,https://en.wikipedia.org/?curid=842186,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
