candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1086,candidate-1086-tony-rominger,Tony Rominger,1961,CYCLIST,Denmark,M,31,60.33,https://en.wikipedia.org/?curid=1130445,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
677,candidate-0677-yingluck-shinawatra,Yingluck Shinawatra,1967,BUSINESSPERSON,Thailand,F,77,66.04,https://en.wikipedia.org/?curid=31770637,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2252,candidate-2252-fred-anton-maier,Fred Anton Maier,1938,SKATER,Norway,M,22,60.08,https://en.wikipedia.org/?curid=3204565,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1947,candidate-1947-colin-renfrew,Colin Renfrew,1937,ARCHAEOLOGIST,United Kingdom,M,34,70.91,https://en.wikipedia.org/?curid=39773,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2703,candidate-2703-artūrs-irbe,Artūrs Irbe,1967,HOCKEY PLAYER,Latvia,M,19,51.77,https://en.wikipedia.org/?curid=494588,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
526,candidate-0526-nam-june-paik,Nam June Paik,1932,MUSICIAN,South Korea,M,33,68.02,https://en.wikipedia.org/?curid=149356,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
516,candidate-0516-simon-cowell,Simon Cowell,1959,PRODUCER,United Kingdom,M,47,68.08,https://en.wikipedia.org/?curid=276890,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2182,candidate-2182-andy-hug,Andy Hug,1964,MARTIAL ARTS,Switzerland,M,25,61.66,https://en.wikipedia.org/?curid=2157422,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
284,candidate-0284-andrzej-żuławski,Andrzej Żuławski,1940,FILM DIRECTOR,Ukraine,M,35,70.90,https://en.wikipedia.org/?curid=44232,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1991,candidate-1991-conor-mcgregor,Conor McGregor,1988,MARTIAL ARTS,Ireland,M,64,67.67,https://en.wikipedia.org/?curid=38738224,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
351,candidate-0351-gloria-estefan,Gloria Estefan,1957,SINGER,Cuba,F,64,69.44,https://en.wikipedia.org/?curid=169245,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2946,candidate-2946-tania-bruguera,Tania Bruguera,1968,ARTIST,Cuba,F,18,47.65,https://en.wikipedia.org/?curid=14167138,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
