candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1749,candidate-1749-annika-sörenstam,Annika Sörenstam,1970,GOLFER,Sweden,F,38,49.11,https://en.wikipedia.org/?curid=102100,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2178,candidate-2178-abdul-fatah-younis,Abdul Fatah Younis,1944,MILITARY PERSONNEL,Libya,M,23,61.73,https://en.wikipedia.org/?curid=30994895,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2432,candidate-2432-hani-hanjour,Hani Hanjour,1972,CELEBRITY,Saudi Arabia,M,20,56.74,https://en.wikipedia.org/?curid=13924,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2600,candidate-2600-greg,Greg,1931,COMIC ARTIST,Belgium,M,17,53.85,https://en.wikipedia.org/?curid=3558968,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1980,candidate-1980-sigmund-jähn,Sigmund Jähn,1937,ASTRONAUT,Germany,M,45,68.36,https://en.wikipedia.org/?curid=181221,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1103,candidate-1103-miroslav-cerar,Miroslav Cerar,1939,GYMNAST,Slovenia,M,24,60.23,https://en.wikipedia.org/?curid=43304598,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
426,candidate-0426-jack-ma,Jack Ma,1964,BUSINESSPERSON,China,M,80,68.80,https://en.wikipedia.org/?curid=2432849,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
451,candidate-0451-david-irving,David Irving,1938,WRITER,United Kingdom,M,43,68.54,https://en.wikipedia.org/?curid=87585,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
907,candidate-0907-anatoli-bugorski,Anatoli Bugorski,1942,PHYSICIST,Russia,M,18,62.23,https://en.wikipedia.org/?curid=7728077,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
62,candidate-0062-donald-sutherland,Donald Sutherland,1935,ACTOR,Canada,M,87,76.71,https://en.wikipedia.org/?curid=129237,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
706,candidate-0706-françois-henri-pinault,François-Henri Pinault,1962,BUSINESSPERSON,France,M,33,65.18,https://en.wikipedia.org/?curid=11147070,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1051,candidate-1051-johnny-cecotto,Johnny Cecotto,1956,RACING DRIVER,Venezuela,M,23,60.64,https://en.wikipedia.org/?curid=1235917,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
