candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
269,candidate-0269-till-lindemann,Till Lindemann,1963,MUSICIAN,Germany,M,52,71.29,https://en.wikipedia.org/?curid=856871,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
690,candidate-0690-jo-bonnier,Jo Bonnier,1930,RACING DRIVER,Sweden,M,24,65.68,https://en.wikipedia.org/?curid=1152185,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1295,candidate-1295-jean-pierre-monseré,Jean-Pierre Monseré,1948,CYCLIST,Belgium,M,18,58.01,https://en.wikipedia.org/?curid=1099910,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1252,candidate-1252-jigjidiin-mönkhbat,Jigjidiin Mönkhbat,1941,WRESTLER,Mongolia,M,15,58.61,https://en.wikipedia.org/?curid=3386580,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2906,candidate-2906-oksana-shachko,Oksana Shachko,1987,ARTIST,Ukraine,F,25,48.39,https://en.wikipedia.org/?curid=39827590,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2424,candidate-2424-gamal-al-ghandour,Gamal Al-Ghandour,1957,REFEREE,Egypt,M,19,56.90,https://en.wikipedia.org/?curid=9140878,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2716,candidate-2716-guðmundur-guðmundsson,Guðmundur Guðmundsson,1960,HANDBALL PLAYER,Iceland,M,16,51.56,https://en.wikipedia.org/?curid=9212641,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1833,candidate-1833-li-xiaopeng,Li Xiaopeng,1981,GYMNAST,China,M,24,43.90,https://en.wikipedia.org/?curid=1825293,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2548,candidate-2548-susan-dougan,Susan Dougan,1955,PUBLIC WORKER,Saint Vincent and the Grenadines,F,19,54.85,https://en.wikipedia.org/?curid=61423459,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2407,candidate-2407-anton-tus,Anton Tus,1931,MILITARY PERSONNEL,,M,17,57.34,https://en.wikipedia.org/?curid=29276132,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1399,candidate-1399-luis-royo,Luis Royo,1954,PAINTER,Spain,M,20,56.99,https://en.wikipedia.org/?curid=1094693,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2074,candidate-2074-hirohiko-araki,Hirohiko Araki,1960,COMIC ARTIST,Japan,M,31,64.63,https://en.wikipedia.org/?curid=1791248,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
