candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
760,candidate-0760-ole-johan-dahl,Ole-Johan Dahl,1931,COMPUTER SCIENTIST,Norway,M,38,63.96,https://en.wikipedia.org/?curid=64188,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
930,candidate-0930-maryam-mirzakhani,Maryam Mirzakhani,1977,MATHEMATICIAN,Iran,F,85,61.82,https://en.wikipedia.org/?curid=6409655,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2333,candidate-2333-natascha-kampusch,Natascha Kampusch,1988,CELEBRITY,Austria,F,43,58.82,https://en.wikipedia.org/?curid=6654281,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
278,candidate-0278-carlos-saura,Carlos Saura,1932,FILM DIRECTOR,Spain,M,53,71.07,https://en.wikipedia.org/?curid=3380174,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1101,candidate-1101-waldemar-cierpinski,Waldemar Cierpinski,1950,ATHLETE,Germany,M,30,60.24,https://en.wikipedia.org/?curid=883657,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1921,candidate-1921-jean-paul-gaultier,Jean-Paul Gaultier,1952,FASHION DESIGNER,France,M,50,74.85,https://en.wikipedia.org/?curid=506080,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
200,candidate-0200-giuliano-gemma,Giuliano Gemma,1938,ACTOR,Italy,M,42,73.52,https://en.wikipedia.org/?curid=6605517,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2811,candidate-2811-zhang-yining,Zhang Yining,1981,TABLE TENNIS PLAYER,China,F,29,50.07,https://en.wikipedia.org/?curid=2216228,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2666,candidate-2666-nick-szabo,Nick Szabo,1964,,,M,16,52.51,https://en.wikipedia.org/?curid=41302099,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
624,candidate-0624-jair-da-costa,Jair da Costa,1940,SOCCER PLAYER,Brazil,M,27,67.21,https://en.wikipedia.org/?curid=9996722,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
77,candidate-0077-raul-julia,Raul Julia,1940,ACTOR,Puerto Rico,M,43,76.05,https://en.wikipedia.org/?curid=347344,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
93,candidate-0093-tom-petty,Tom Petty,1950,MUSICIAN,United States,M,50,75.53,https://en.wikipedia.org/?curid=61853,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
