candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
722,candidate-0722-yakov-sinai,Yakov Sinai,1935,MATHEMATICIAN,Russia,M,34,64.66,https://en.wikipedia.org/?curid=1751626,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1784,candidate-1784-simona-amânar,Simona Amânar,1979,GYMNAST,Romania,F,25,46.47,https://en.wikipedia.org/?curid=75970,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2825,candidate-2825-kapil-dev,Kapil Dev,1959,CRICKETER,India,M,32,49.72,https://en.wikipedia.org/?curid=288197,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1884,candidate-1884-neil-armstrong,Neil Armstrong,1930,ASTRONAUT,United States,M,170,85.96,https://en.wikipedia.org/?curid=21247,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1484,candidate-1484-emmanuel-lubezki,Emmanuel Lubezki,1964,PAINTER,Mexico,M,33,55.95,https://en.wikipedia.org/?curid=6928959,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1776,candidate-1776-claudia-presăcan,Claudia Presăcan,1979,GYMNAST,Romania,F,18,47.15,https://en.wikipedia.org/?curid=7135885,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
433,candidate-0433-massimo-moratti,Massimo Moratti,1945,BUSINESSPERSON,Italy,M,34,68.71,https://en.wikipedia.org/?curid=2372588,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2008,candidate-2008-jerzy-kukuczka,Jerzy Kukuczka,1948,MOUNTAINEER,Poland,M,34,66.89,https://en.wikipedia.org/?curid=905394,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2384,candidate-2384-ms-dhoni,MS Dhoni,1981,CRICKETER,India,M,41,57.69,https://en.wikipedia.org/?curid=1695229,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
52,candidate-0052-annie-ernaux,Annie Ernaux,1940,WRITER,France,F,82,77.55,https://en.wikipedia.org/?curid=3854049,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1398,candidate-1398-jacques-tits,Jacques Tits,1930,MATHEMATICIAN,Belgium,M,30,57.01,https://en.wikipedia.org/?curid=219570,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2635,candidate-2635-ans-schut,Ans Schut,1944,SKATER,Netherlands,F,17,52.99,https://en.wikipedia.org/?curid=4274050,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
