candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
994,candidate-0994-aleksander-wolszczan,Aleksander Wolszczan,1946,ASTRONOMER,Poland,M,32,61.11,https://en.wikipedia.org/?curid=400370,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2009,candidate-2009-amal-clooney,Amal Clooney,1978,SOCIAL ACTIVIST,Lebanon,F,43,66.87,https://en.wikipedia.org/?curid=42612117,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1741,candidate-1741-aloyzas-kveinys,Aloyzas Kveinys,1962,CHESS PLAYER,Lithuania,M,16,49.61,https://en.wikipedia.org/?curid=49541774,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
120,candidate-0120-j-d-vance,J. D. Vance,1984,WRITER,United States,M,89,74.96,https://en.wikipedia.org/?curid=53396477,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
225,candidate-0225-gregory-winter,Gregory Winter,1951,BIOLOGIST,United Kingdom,M,51,72.70,https://en.wikipedia.org/?curid=1843684,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1613,candidate-1613-györgy-mitró,György Mitró,1930,SWIMMER,Hungary,M,16,53.33,https://en.wikipedia.org/?curid=31226607,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2440,candidate-2440-maurilio-de-zolt,Maurilio De Zolt,1950,SKIER,,M,16,56.66,https://en.wikipedia.org/?curid=5919837,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2146,candidate-2146-toktar-aubakirov,Toktar Aubakirov,1946,ASTRONAUT,Kazakhstan,M,32,62.46,https://en.wikipedia.org/?curid=39163,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2378,candidate-2378-gøsta-esping-andersen,Gøsta Esping-Andersen,1947,SOCIOLOGIST,Denmark,M,15,57.82,https://en.wikipedia.org/?curid=1921713,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2347,candidate-2347-i̇brahim-kaypakkaya,İbrahim Kaypakkaya,1949,SOCIAL ACTIVIST,Türkiye,M,21,58.51,https://en.wikipedia.org/?curid=39606921,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2991,candidate-2991-kim-ki-taik,Kim Ki-taik,1962,TABLE TENNIS PLAYER,,M,17,46.75,https://en.wikipedia.org/?curid=21122573,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2589,candidate-2589-harri-kirvesniemi,Harri Kirvesniemi,1958,SKIER,Finland,M,20,54.04,https://en.wikipedia.org/?curid=3548131,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
