candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1987,candidate-1987-marianne-bachmeier,Marianne Bachmeier,1950,SOCIAL ACTIVIST,Germany,F,27,67.91,https://en.wikipedia.org/?curid=41861762,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
587,candidate-0587-ryōji-noyori,Ryōji Noyori,1938,CHEMIST,Japan,M,61,67.55,https://en.wikipedia.org/?curid=54420,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1706,candidate-1706-linor-abargil,Linor Abargil,1980,MODEL,Israel,F,30,50.69,https://en.wikipedia.org/?curid=3377725,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1018,candidate-1018-andrei-linde,Andrei Linde,1948,PHYSICIST,Russia,M,28,60.91,https://en.wikipedia.org/?curid=790014,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1527,candidate-1527-guity-novin,Guity Novin,1944,PAINTER,Iran,F,17,55.36,https://en.wikipedia.org/?curid=8241593,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1242,candidate-1242-lionel-cox,Lionel Cox,1930,CYCLIST,Australia,M,18,58.72,https://en.wikipedia.org/?curid=11429638,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2904,candidate-2904-kim-taek-soo,Kim Taek-soo,1970,TABLE TENNIS PLAYER,South Korea,M,19,48.41,https://en.wikipedia.org/?curid=21001108,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1983,candidate-1983-steve-biko,Steve Biko,1946,SOCIAL ACTIVIST,South Africa,M,72,68.30,https://en.wikipedia.org/?curid=28320,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1594,candidate-1594-leon-o-chua,Leon O. Chua,1936,ENGINEER,Philippines,M,16,53.82,https://en.wikipedia.org/?curid=17216551,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2607,candidate-2607-fabrício-werdum,Fabrício Werdum,1977,MARTIAL ARTS,Brazil,M,19,53.76,https://en.wikipedia.org/?curid=3041760,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1772,candidate-1772-chingiz-mustafayev,Chingiz Mustafayev,1960,JOURNALIST,Azerbaijan,M,16,47.52,https://en.wikipedia.org/?curid=5132207,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2037,candidate-2037-barry-marshall,Barry Marshall,1951,PHYSICIAN,Australia,M,64,65.72,https://en.wikipedia.org/?curid=397110,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
