candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
1986,candidate-1986-stokely-carmichael,Stokely Carmichael,1941,SOCIAL ACTIVIST,Trinidad and Tobago,M,30,68.23,https://en.wikipedia.org/?curid=259349,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2844,candidate-2844-michael-hester,Michael Hester,1972,REFEREE,Australia,M,24,49.34,https://en.wikipedia.org/?curid=12489036,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1180,candidate-1180-győző-kulcsár,Győző Kulcsár,1940,FENCER,Hungary,M,29,59.59,https://en.wikipedia.org/?curid=18227058,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2649,candidate-2649-jihadi-john,Jihadi John,1988,CELEBRITY,Kuwait,M,40,52.75,https://en.wikipedia.org/?curid=43630864,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2919,candidate-2919-legna-verdecia,Legna Verdecia,1972,MARTIAL ARTS,Cuba,F,20,48.15,https://en.wikipedia.org/?curid=3385448,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2606,candidate-2606-lucile-wheeler,Lucile Wheeler,1935,SKIER,Canada,F,17,53.76,https://en.wikipedia.org/?curid=528608,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
212,candidate-0212-jean-jacques-annaud,Jean-Jacques Annaud,1943,FILM DIRECTOR,France,M,53,73.14,https://en.wikipedia.org/?curid=445843,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1811,candidate-1811-claudia-bokel,Claudia Bokel,1973,FENCER,Netherlands,F,18,44.95,https://en.wikipedia.org/?curid=7332274,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2042,candidate-2042-kiki-camarena,Kiki Camarena,1947,LAWYER,Mexico,M,18,65.48,https://en.wikipedia.org/?curid=34005378,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2941,candidate-2941-shane-warne,Shane Warne,1969,CRICKETER,Australia,M,42,47.73,https://en.wikipedia.org/?curid=22590160,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
769,candidate-0769-kaija-saariaho,Kaija Saariaho,1952,COMPOSER,Finland,F,32,63.77,https://en.wikipedia.org/?curid=620970,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
223,candidate-0223-giorgio-moroder,Giorgio Moroder,1940,MUSICIAN,Italy,M,46,72.78,https://en.wikipedia.org/?curid=189285,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
