candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
633,candidate-0633-ángel-di-maría,Ángel Di María,1988,SOCCER PLAYER,Argentina,M,80,67.10,https://en.wikipedia.org/?curid=8918937,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2382,candidate-2382-apasra-hongsakula,Apasra Hongsakula,1947,CELEBRITY,Thailand,F,19,57.74,https://en.wikipedia.org/?curid=3037306,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1324,candidate-1324-magnus-lindberg,Magnus Lindberg,1958,COMPOSER,Finland,M,21,57.71,https://en.wikipedia.org/?curid=625180,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2497,candidate-2497-frank-de-bleeckere,Frank De Bleeckere,1966,REFEREE,Belgium,M,27,55.71,https://en.wikipedia.org/?curid=5508355,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
199,candidate-0199-ágota-kristóf,Ágota Kristóf,1935,WRITER,Hungary,F,42,73.56,https://en.wikipedia.org/?curid=2690063,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2653,candidate-2653-vik-muniz,Vik Muniz,1961,ARTIST,Brazil,M,15,52.67,https://en.wikipedia.org/?curid=2645110,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2673,candidate-2673-faker,Faker,1996,GAMER,South Korea,M,23,52.45,https://en.wikipedia.org/?curid=45309885,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2374,candidate-2374-antti-hyvärinen,Antti Hyvärinen,1932,SKIER,Finland,M,21,57.85,https://en.wikipedia.org/?curid=5786718,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2256,candidate-2256-marc-girardelli,Marc Girardelli,1963,SKIER,Austria,M,28,60.02,https://en.wikipedia.org/?curid=1376129,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2092,candidate-2092-sadaharu-oh,Sadaharu Oh,1940,BASEBALL PLAYER,Japan,M,20,63.94,https://en.wikipedia.org/?curid=220635,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1572,candidate-1572-lorne-michaels,Lorne Michaels,1944,PRODUCER,Canada,M,24,54.51,https://en.wikipedia.org/?curid=102897,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1477,candidate-1477-eri-klas,Eri Klas,1939,CONDUCTOR,Estonia,M,19,56.04,https://en.wikipedia.org/?curid=19924856,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
