candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2355,candidate-2355-nikki-benz,Nikki Benz,1981,PORNOGRAPHIC ACTOR,Ukraine,F,37,58.28,https://en.wikipedia.org/?curid=5521083,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1282,candidate-1282-ashley-cooper,Ashley Cooper,1936,TENNIS PLAYER,Australia,M,27,58.19,https://en.wikipedia.org/?curid=1937581,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
998,candidate-0998-adriano-panatta,Adriano Panatta,1950,TENNIS PLAYER,Italy,M,29,61.08,https://en.wikipedia.org/?curid=2115800,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
275,candidate-0275-bengt-i-samuelsson,Bengt I. Samuelsson,1934,CHEMIST,Sweden,M,48,71.11,https://en.wikipedia.org/?curid=498608,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1067,candidate-1067-alex-zanardi,Alex Zanardi,1966,RACING DRIVER,Italy,M,28,60.51,https://en.wikipedia.org/?curid=348734,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2123,candidate-2123-yoshihiro-togashi,Yoshihiro Togashi,1966,COMIC ARTIST,Japan,M,32,63.04,https://en.wikipedia.org/?curid=760042,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2006,candidate-2006-tsugumi-ohba,Tsugumi Ohba,1950,COMIC ARTIST,Japan,M,33,67.06,https://en.wikipedia.org/?curid=2197566,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
603,candidate-0603-karl-heinz-schnellinger,Karl-Heinz Schnellinger,1939,SOCCER PLAYER,Germany,M,34,67.43,https://en.wikipedia.org/?curid=4337528,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1853,candidate-1853-david-adjaye,David Adjaye,1966,ARCHITECT,Tanzania,M,18,41.63,https://en.wikipedia.org/?curid=3975088,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
497,candidate-0497-syukuro-manabe,Syukuro Manabe,1931,PHYSICIST,Japan,M,47,68.21,https://en.wikipedia.org/?curid=7994952,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2371,candidate-2371-vicky-vette,Vicky Vette,1965,PORNOGRAPHIC ACTOR,Norway,F,28,57.89,https://en.wikipedia.org/?curid=2672040,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
669,candidate-0669-ratan-tata,Ratan Tata,1937,BUSINESSPERSON,India,M,46,66.33,https://en.wikipedia.org/?curid=1137487,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
