candidate_rank,candidate_id,name,birth_year,occupation,country_name,gender,wikipedia_languages,hpi,source_record_url,milestone_by_26_status,research_status,selection_note
2145,candidate-2145-satoshi-tajiri,Satoshi Tajiri,1965,GAME DESIGNER,Japan,M,40,62.51,https://en.wikipedia.org/?curid=467668,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2030,candidate-2030-valery-bykovsky,Valery Bykovsky,1934,ASTRONAUT,Russia,M,41,65.88,https://en.wikipedia.org/?curid=194640,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2554,candidate-2554-anders-tegnell,Anders Tegnell,1956,PHYSICIAN,Sweden,M,25,54.73,https://en.wikipedia.org/?curid=63452259,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1351,candidate-1351-paulina-porizkova,Paulina Porizkova,1965,MODEL,Czechia,F,33,57.46,https://en.wikipedia.org/?curid=871448,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
659,candidate-0659-akira-yoshino,Akira Yoshino,1948,CHEMIST,Japan,M,56,66.59,https://en.wikipedia.org/?curid=32301653,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
429,candidate-0429-rené-higuita,René Higuita,1966,SOCCER PLAYER,Colombia,M,49,68.74,https://en.wikipedia.org/?curid=1648431,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1316,candidate-1316-kalevi-aho,Kalevi Aho,1949,COMPOSER,Finland,M,18,57.78,https://en.wikipedia.org/?curid=1480837,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1366,candidate-1366-jan-koum,Jan Koum,1976,COMPUTER SCIENTIST,Ukraine,M,33,57.34,https://en.wikipedia.org/?curid=41995116,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
2492,candidate-2492-marja-liisa-kirvesniemi,Marja-Liisa Kirvesniemi,1955,SKIER,Finland,F,27,55.75,https://en.wikipedia.org/?curid=5303783,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1426,candidate-1426-dino-rađa,Dino Rađa,1967,BASKETBALL PLAYER,Croatia,M,31,56.70,https://en.wikipedia.org/?curid=2115860,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
1926,candidate-1926-salvatore-riina,Salvatore Riina,1930,MAFIOSO,Italy,M,40,74.49,https://en.wikipedia.org/?curid=24995583,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
374,candidate-0374-jiří-menzel,Jiří Menzel,1938,FILM DIRECTOR,Czechia,M,41,69.15,https://en.wikipedia.org/?curid=338795,unresearched,unverified_candidate,Ranked for research discovery; HPI is not evidence of early success.
